signal,horizon_seconds,regime,band,support_rows,metrics_reported,weighted_roc_auc,spearman_information_coefficient,mean_signal_aligned_gross_midquote_return_bps,mean_delayed_net_return_bps
trade_imbalance_10s_mean,15,relative_spread,less_than_0_8,517,True,0.4961326325426858,-0.08603878048201938,-0.8718962140716974,-12.917078276175701
trade_imbalance_10s_mean,15,relative_spread,0_8_to_less_than_1_25,27311,True,0.522047765652526,0.018670887621135786,0.03615642487848248,-11.997841663181111
trade_imbalance_10s_mean,15,relative_spread,greater_than_or_equal_to_1_25,1006,True,0.463277237893483,-0.08782040016910797,-0.29702164409258036,-12.39371906488897
trade_imbalance_10s_mean,15,relative_short_term_volatility,less_than_0_75,10645,True,0.5295904162397997,0.031419924926951955,0.026404052375300278,-12.007423347317614
trade_imbalance_10s_mean,15,relative_short_term_volatility,0_75_to_less_than_1_5,12843,True,0.5123655408036718,0.0020645810778891294,0.014219288292543686,-12.020675824085556
trade_imbalance_10s_mean,15,relative_short_term_volatility,greater_than_or_equal_to_1_5,5346,True,0.5162536119383677,-0.0016135285429198039,-0.03523459940943736,-12.07979737225755
trade_imbalance_10s_mean,15,relative_l1_depth,less_than_0_75,9198,True,0.49847037740299166,-0.020162426655581534,-0.04642313957335332,-12.085270592471975
trade_imbalance_10s_mean,15,relative_l1_depth,0_75_to_less_than_1_25,12832,True,0.5242309969896863,0.016078182768272484,0.016278055864735925,-12.01782049787775
trade_imbalance_10s_mean,15,relative_l1_depth,greater_than_or_equal_to_1_25,6804,True,0.5395479554230777,0.05121888328708774,0.07228091629040087,-11.96468585154728
trade_imbalance_60s_mean,15,relative_spread,less_than_0_8,517,True,0.4470970652200007,-0.0536666277180908,-0.10645765073591613,-12.151396841806068
trade_imbalance_60s_mean,15,relative_spread,0_8_to_less_than_1_25,27311,True,0.5088359951730165,-0.0070194910649953104,-0.01789972965615898,-12.051880297051081
trade_imbalance_60s_mean,15,relative_spread,greater_than_or_equal_to_1_25,1006,True,0.47693371947558943,-0.08044175427006,-0.10477137990878972,-12.200613470745555
trade_imbalance_60s_mean,15,relative_short_term_volatility,less_than_0_75,10645,True,0.5220291870980874,0.018957666650540043,0.07848072845111545,-11.955325691479736
trade_imbalance_60s_mean,15,relative_short_term_volatility,0_75_to_less_than_1_5,12843,True,0.5017789281341886,-0.021206644469885242,-0.05820836440005961,-12.092989795678292
trade_imbalance_60s_mean,15,relative_short_term_volatility,greater_than_or_equal_to_1_5,5346,True,0.48766788893625185,-0.043717527211571704,-0.13802564960615113,-12.182611306164754
trade_imbalance_60s_mean,15,relative_l1_depth,less_than_0_75,9198,True,0.49365380722089724,-0.03496169150578798,-0.039886906928498264,-12.078621615161337
trade_imbalance_60s_mean,15,relative_l1_depth,0_75_to_less_than_1_25,12832,True,0.5124517226737704,-0.005070178632283874,-0.010372338067563023,-12.04449281931318
trade_imbalance_60s_mean,15,relative_l1_depth,greater_than_or_equal_to_1_25,6804,True,0.5140907288379548,0.010240156589583105,-0.021093485092742833,-12.057943234095196
trade_imbalance_300s_mean,15,relative_spread,less_than_0_8,517,True,0.3920995687880442,-0.10561509611659271,-1.1487186271377303,-13.19245434237596
trade_imbalance_300s_mean,15,relative_spread,0_8_to_less_than_1_25,27311,True,0.509053861550936,0.012839740368059585,0.010317036526756633,-12.023623773410401
trade_imbalance_300s_mean,15,relative_spread,greater_than_or_equal_to_1_25,1006,True,0.4627099945401368,-0.06507212706975586,0.03963297086450335,-12.058531120070686
trade_imbalance_300s_mean,15,relative_short_term_volatility,less_than_0_75,10645,True,0.5090380204409981,0.005069272597214747,-0.08740016636803984,-12.121255065194571
trade_imbalance_300s_mean,15,relative_short_term_volatility,0_75_to_less_than_1_5,12843,True,0.5062137950141289,0.008522006262795303,0.04367772470567608,-11.990994941223844
trade_imbalance_300s_mean,15,relative_short_term_volatility,greater_than_or_equal_to_1_5,5346,True,0.5004916394917178,0.00930380552833907,0.026886585220707245,-12.018020455635202
trade_imbalance_300s_mean,15,relative_l1_depth,less_than_0_75,9198,True,0.5058878646709871,-0.005710142121452027,-0.027744777568518817,-12.066367471342776
trade_imbalance_300s_mean,15,relative_l1_depth,0_75_to_less_than_1_25,12832,True,0.5073687384614951,0.005980100036531901,-0.010448022237938413,-12.04461009675284
trade_imbalance_300s_mean,15,relative_l1_depth,greater_than_or_equal_to_1_25,6804,True,0.5045113682851661,0.02761332268892316,0.02317870526580797,-12.013863137642035
signed_pressure_to_opposing_depth_10s,15,relative_spread,less_than_0_8,517,True,0.49175862338122284,-0.06060418905111605,-0.24087063186424637,-12.286035672626253
signed_pressure_to_opposing_depth_10s,15,relative_spread,0_8_to_less_than_1_25,27311,True,0.525354983764874,0.029049942617658486,0.03867014693314457,-11.99537836046428
signed_pressure_to_opposing_depth_10s,15,relative_spread,greater_than_or_equal_to_1_25,1006,True,0.46079926057176457,-0.10938743251194283,-0.5113680509741292,-12.607545024749838
signed_pressure_to_opposing_depth_10s,15,relative_short_term_volatility,less_than_0_75,10645,True,0.5388363711228741,0.05348610840959346,0.09287769908797759,-11.940952789025129
signed_pressure_to_opposing_depth_10s,15,relative_short_term_volatility,0_75_to_less_than_1_5,12843,True,0.5160762834636637,0.015704790516416215,-0.0021285350345804843,-12.037076693730494
signed_pressure_to_opposing_depth_10s,15,relative_short_term_volatility,greater_than_or_equal_to_1_5,5346,True,0.5020622508233166,-0.03330617247158437,-0.09652112942985239,-12.141057160286028
signed_pressure_to_opposing_depth_10s,15,relative_l1_depth,less_than_0_75,9198,True,0.49609767749728845,-0.023553540825254626,-0.008456472095846696,-12.047278157269316
signed_pressure_to_opposing_depth_10s,15,relative_l1_depth,0_75_to_less_than_1_25,12832,True,0.528185978346759,0.030185016323586552,-0.013947372435656333,-12.048094619632176
signed_pressure_to_opposing_depth_10s,15,relative_l1_depth,greater_than_or_equal_to_1_25,6804,True,0.5481582097878136,0.06518513511876832,0.10356607844758503,-11.933417588813837
signed_pressure_to_opposing_depth_60s,15,relative_spread,less_than_0_8,517,True,0.4461173026025031,-0.010290243030328055,0.05966976842082685,-11.98520403720252
signed_pressure_to_opposing_depth_60s,15,relative_spread,0_8_to_less_than_1_25,27311,True,0.5106490600501826,0.0029111735728355793,-0.026215010931265242,-12.060229382553448
signed_pressure_to_opposing_depth_60s,15,relative_spread,greater_than_or_equal_to_1_25,1006,True,0.4411139646021599,-0.1506483996746471,-0.6432325321229502,-12.739000024286074
signed_pressure_to_opposing_depth_60s,15,relative_short_term_volatility,less_than_0_75,10645,True,0.5235279557818932,0.03275832145438856,0.04523943294099872,-11.988567089472598
signed_pressure_to_opposing_depth_60s,15,relative_short_term_volatility,0_75_to_less_than_1_5,12843,True,0.49991537184909673,-0.013835109848629207,-0.05300873944438964,-12.087898404437611
signed_pressure_to_opposing_depth_60s,15,relative_short_term_volatility,greater_than_or_equal_to_1_5,5346,True,0.48405412933594827,-0.059058928321097943,-0.20851226687762112,-12.252964290685961
signed_pressure_to_opposing_depth_60s,15,relative_l1_depth,less_than_0_75,9198,True,0.48115911517891835,-0.055804265406566744,-0.11903007179889782,-12.157826925622945
signed_pressure_to_opposing_depth_60s,15,relative_l1_depth,0_75_to_less_than_1_25,12832,True,0.515298883648256,0.011093024850699466,-0.04434295336065177,-12.078480853588115
signed_pressure_to_opposing_depth_60s,15,relative_l1_depth,greater_than_or_equal_to_1_25,6804,True,0.5267959270463681,0.04362432091325212,0.05199234741850654,-11.984826551984728
signed_pressure_to_opposing_depth_300s,15,relative_spread,less_than_0_8,517,True,0.4097125236516458,-0.1047231151598107,-0.7704228470828818,-12.814120489435128
signed_pressure_to_opposing_depth_300s,15,relative_spread,0_8_to_less_than_1_25,27311,True,0.496780336380928,-0.004341289273672455,-0.029368450393972137,-12.063313104093647
signed_pressure_to_opposing_depth_300s,15,relative_spread,greater_than_or_equal_to_1_25,1006,True,0.4420058356993583,-0.1256225014507824,-0.5034559570846767,-12.599090210657145
signed_pressure_to_opposing_depth_300s,15,relative_short_term_volatility,less_than_0_75,10645,True,0.48842091848500924,-0.0213981559979515,-0.10638277332852417,-12.140163336102555
signed_pressure_to_opposing_depth_300s,15,relative_short_term_volatility,0_75_to_less_than_1_5,12843,True,0.49616471832227266,-0.003116544422313819,0.0032279567761029095,-12.031524314885292
signed_pressure_to_opposing_depth_300s,15,relative_short_term_volatility,greater_than_or_equal_to_1_5,5346,True,0.48999878654250945,-0.0328143545944514,-0.10595363550784472,-12.150332463335474
signed_pressure_to_opposing_depth_300s,15,relative_l1_depth,less_than_0_75,9198,True,0.4780185955779807,-0.055892786426002004,-0.11645697675435408,-12.155095694068784
signed_pressure_to_opposing_depth_300s,15,relative_l1_depth,0_75_to_less_than_1_25,12832,True,0.4986832859051475,-0.001875928870594727,-0.052433402880671574,-12.086495234031569
signed_pressure_to_opposing_depth_300s,15,relative_l1_depth,greater_than_or_equal_to_1_25,6804,True,0.4970588701948337,0.019945023483758734,0.01228733221242015,-12.024523417779497
l1_imbalance,30,relative_spread,less_than_0_8,517,True,0.4951243768992518,-0.04961080605615856,-0.9246418066955441,-12.96931142491783
l1_imbalance,30,relative_spread,0_8_to_less_than_1_25,27301,True,0.535857619406568,0.05907297092501281,0.1771139380879394,-11.857469035020085
l1_imbalance,30,relative_spread,greater_than_or_equal_to_1_25,1005,True,0.5394018991302292,0.023555293840594252,0.00728300205494878,-12.076707106573771
l1_imbalance,30,relative_short_term_volatility,less_than_0_75,10641,True,0.5417989744289105,0.06450916294789534,0.1489450876996654,-11.88641932293932
l1_imbalance,30,relative_short_term_volatility,0_75_to_less_than_1_5,12838,True,0.5275928904063936,0.047247610936798204,0.11865809721307419,-11.916074017749663
l1_imbalance,30,relative_short_term_volatility,greater_than_or_equal_to_1_5,5344,True,0.53996343404983,0.05901174208760264,0.2426524582890261,-11.799821026302336
l1_imbalance,30,relative_l1_depth,less_than_0_75,9195,True,0.5277014643835343,0.03711323221374404,0.0513382511514031,-11.986208020413827
l1_imbalance,30,relative_l1_depth,0_75_to_less_than_1_25,12824,True,0.5318886395586675,0.050057724679655496,0.13667226707613,-11.897511191146549
l1_imbalance,30,relative_l1_depth,greater_than_or_equal_to_1_25,6804,True,0.5472208230884421,0.08228124945778999,0.3200002323920419,-11.719039777701079
microprice_offset_bps,30,relative_spread,less_than_0_8,517,True,0.4926015779705506,-0.04668051857919767,-0.4646779055801051,-12.509612959084684
microprice_offset_bps,30,relative_spread,0_8_to_less_than_1_25,27301,True,0.5354395083047608,0.058747020154513746,0.1773104634118187,-11.857254885882401
microprice_offset_bps,30,relative_spread,greater_than_or_equal_to_1_25,1005,True,0.5106025046004435,-0.013900963045338716,-0.1117429330667757,-12.195399821391216
microprice_offset_bps,30,relative_short_term_volatility,less_than_0_75,10641,True,0.5412765714081554,0.06402669194840346,0.1554518736503666,-11.879875585148895
microprice_offset_bps,30,relative_short_term_volatility,0_75_to_less_than_1_5,12838,True,0.5261502942957414,0.045067335196339556,0.12604315138072525,-11.908685655355722
microprice_offset_bps,30,relative_short_term_volatility,greater_than_or_equal_to_1_5,5344,True,0.5379565841791561,0.05184365351920779,0.23371357607542867,-11.808759265961191
microprice_offset_bps,30,relative_l1_depth,less_than_0_75,9195,True,0.5254280216266884,0.03182259212403637,0.042072759247604154,-11.9954614764609
microprice_offset_bps,30,relative_l1_depth,0_75_to_less_than_1_25,12824,True,0.5309197810923343,0.04855604408641761,0.14787506948062054,-11.88627823018469
microprice_offset_bps,30,relative_l1_depth,greater_than_or_equal_to_1_25,6804,True,0.5473040160001078,0.08326882492480812,0.3282510362446082,-11.710798839303086
normalized_ofi,30,relative_spread,less_than_0_8,517,True,0.5244877203989087,0.03122235661706146,-0.3295815669442791,-12.373752359756939
normalized_ofi,30,relative_spread,0_8_to_less_than_1_25,27301,True,0.5192320260805026,0.03743702432055287,0.13459147452452236,-11.899958446620763
normalized_ofi,30,relative_spread,greater_than_or_equal_to_1_25,1005,True,0.4640159634959174,-0.044864022351002876,-0.20043014506632584,-12.279658721479052
normalized_ofi,30,relative_short_term_volatility,less_than_0_75,10641,True,0.523573535331287,0.04240565721335433,0.15348387556500145,-11.881828323879112
normalized_ofi,30,relative_short_term_volatility,0_75_to_less_than_1_5,12838,True,0.514877532481179,0.0338841125393943,0.12358288939685873,-11.91114497233433
normalized_ofi,30,relative_short_term_volatility,greater_than_or_equal_to_1_5,5344,True,0.5089222997090141,0.00796616377391682,0.02048745889804847,-12.021028747934436
normalized_ofi,30,relative_l1_depth,less_than_0_75,9195,True,0.508738357989107,0.00478668442285745,-0.008569769508599332,-12.045866458259589
normalized_ofi,30,relative_l1_depth,0_75_to_less_than_1_25,12824,True,0.5125500856369734,0.03066203294679685,0.08174156281139876,-11.952261724174651
normalized_ofi,30,relative_l1_depth,greater_than_or_equal_to_1_25,6804,True,0.5343142028623169,0.07051287962482507,0.3466321728196359,-11.692231928128775
ofi_10s_mean,30,relative_spread,less_than_0_8,517,True,0.49593277513684414,-0.055741859512594714,-0.8694420810140696,-12.913662210021714
ofi_10s_mean,30,relative_spread,0_8_to_less_than_1_25,27301,True,0.5194266607749859,0.023876842928648005,0.07821322395395913,-11.956375658284655
ofi_10s_mean,30,relative_spread,greater_than_or_equal_to_1_25,1005,True,0.4753241966195302,-0.10993136824046032,-0.6010951716866006,-12.679724128685029
ofi_10s_mean,30,relative_short_term_volatility,less_than_0_75,10641,True,0.5257097848256475,0.03833271796502145,0.16865872063129944,-11.866702788871933
ofi_10s_mean,30,relative_short_term_volatility,0_75_to_less_than_1_5,12838,True,0.5130644273885948,0.007557101951257764,-0.011484650223182237,-12.046248322405221
ofi_10s_mean,30,relative_short_term_volatility,greater_than_or_equal_to_1_5,5344,True,0.5073816180760892,-0.014766666597574658,-0.09621592003465058,-12.137682665270905
ofi_10s_mean,30,relative_l1_depth,less_than_0_75,9195,True,0.5053442767362729,-0.002223388641388175,-0.052764961149419885,-12.089892372661396
ofi_10s_mean,30,relative_l1_depth,0_75_to_less_than_1_25,12824,True,0.51586620351034,0.012517285114526254,0.02500620771731918,-12.009166072304238
ofi_10s_mean,30,relative_l1_depth,greater_than_or_equal_to_1_25,6804,True,0.5339354057813882,0.047122532174895204,0.19175475254798882,-11.847138798175342
ofi_60s_mean,30,relative_spread,less_than_0_8,517,True,0.5155774818191338,-0.0094104830818941,-0.42865625323974116,-12.473133821954098
ofi_60s_mean,30,relative_spread,0_8_to_less_than_1_25,27301,True,0.5141514084505935,-0.004687287522651597,-0.039227100533181965,-12.0737865847817
ofi_60s_mean,30,relative_spread,greater_than_or_equal_to_1_25,1005,True,0.465476682191997,-0.1389761826497838,-1.367493720962898,-13.449050941417285
ofi_60s_mean,30,relative_short_term_volatility,less_than_0_75,10641,True,0.5295531497615529,0.03185347484088457,0.07563556200384138,-11.959826026893912
ofi_60s_mean,30,relative_short_term_volatility,0_75_to_less_than_1_5,12838,True,0.5061962165044656,-0.03139422455645314,-0.16783384828997605,-12.202478666634633
ofi_60s_mean,30,relative_short_term_volatility,greater_than_or_equal_to_1_5,5344,True,0.4880297498256796,-0.053778454220677174,-0.23511097066418998,-12.277050394869837
ofi_60s_mean,30,relative_l1_depth,less_than_0_75,9195,True,0.500727474784691,-0.032976325467324846,-0.17939240552912786,-12.216805494889053
ofi_60s_mean,30,relative_l1_depth,0_75_to_less_than_1_25,12824,True,0.5160568406418817,-0.007171607474191691,-0.07478416415575403,-12.108795996339378
ofi_60s_mean,30,relative_l1_depth,greater_than_or_equal_to_1_25,6804,True,0.5219437699109585,0.01523670898079691,0.0007111063882288672,-12.038378918472974
ofi_300s_mean,30,relative_spread,less_than_0_8,517,True,0.515807204263973,-0.022568377818736204,-0.3084324018634115,-12.353720116871202
ofi_300s_mean,30,relative_spread,0_8_to_less_than_1_25,27301,True,0.5110645486920417,0.0035759485382105653,-0.01482482945757416,-12.049485532839226
ofi_300s_mean,30,relative_spread,greater_than_or_equal_to_1_25,1005,True,0.5174996163543767,-0.03856417590848467,-0.35648211638308375,-12.435222736750644
ofi_300s_mean,30,relative_short_term_volatility,less_than_0_75,10641,True,0.5129269242422071,0.011473275300702709,-0.0010758816830878076,-12.036654876804244
ofi_300s_mean,30,relative_short_term_volatility,0_75_to_less_than_1_5,12838,True,0.5154344339641483,0.001253700978836266,-0.015647621250434025,-12.050433248631043
ofi_300s_mean,30,relative_short_term_volatility,greater_than_or_equal_to_1_5,5344,True,0.49850432138137324,-0.015470334381363882,-0.12917430004608382,-12.170682631893804
ofi_300s_mean,30,relative_l1_depth,less_than_0_75,9195,True,0.5062802573680356,-0.009887981802862362,-0.13685996385452898,-12.174142879612983
ofi_300s_mean,30,relative_l1_depth,0_75_to_less_than_1_25,12824,True,0.5080411625644411,-0.0028350052992290736,-0.03342957554525497,-12.067629835812625
ofi_300s_mean,30,relative_l1_depth,greater_than_or_equal_to_1_25,6804,True,0.525274261957398,0.029371281734145962,0.11477885390975338,-11.924248114851247
trade_imbalance,30,relative_spread,less_than_0_8,517,True,0.48758066736409567,0.005196867106969759,-0.3386122532165491,-12.382936358048008
trade_imbalance,30,relative_spread,0_8_to_less_than_1_25,27301,True,0.5124378536849032,0.016412529020342816,0.024950938383923416,-12.009648335905906
trade_imbalance,30,relative_spread,greater_than_or_equal_to_1_25,1005,True,0.4477340933001643,-0.10104229410016205,-0.7146148591275858,-12.793604966051992
trade_imbalance,30,relative_short_term_volatility,less_than_0_75,10641,True,0.5160983969512927,0.02753806193296322,0.0519305941514918,-11.983490404369315
trade_imbalance,30,relative_short_term_volatility,0_75_to_less_than_1_5,12838,True,0.5072072745077393,0.003738061081512332,-0.04050805536434739,-12.075257917813005
trade_imbalance,30,relative_short_term_volatility,greater_than_or_equal_to_1_5,5344,True,0.5067587366178093,0.0004874399332653113,-0.040204565770456974,-12.081792811206657
trade_imbalance,30,relative_l1_depth,less_than_0_75,9195,True,0.49165036393774025,-0.00927655210809987,-0.11963585054678537,-12.156788295081228
trade_imbalance,30,relative_l1_depth,0_75_to_less_than_1_25,12824,True,0.514039258826483,0.012029470873953767,0.007559220424025439,-12.026620373092385
trade_imbalance,30,relative_l1_depth,greater_than_or_equal_to_1_25,6804,True,0.5268230031998578,0.0398715570632013,0.12158038058950388,-11.917413184414174
trade_imbalance_10s_mean,30,relative_spread,less_than_0_8,517,True,0.5117481411036611,-0.006243138041276993,-0.38263387349825134,-12.426770124495304
trade_imbalance_10s_mean,30,relative_spread,0_8_to_less_than_1_25,27301,True,0.5124662821796647,0.003255748568902737,0.031261249835851504,-12.0033421833807
trade_imbalance_10s_mean,30,relative_spread,greater_than_or_equal_to_1_25,1005,True,0.46348123589876433,-0.096931030422502,-0.703456766720026,-12.782539141577871
trade_imbalance_10s_mean,30,relative_short_term_volatility,less_than_0_75,10641,True,0.5247347753535656,0.02675014155019194,0.07561113345156277,-11.959847839003
trade_imbalance_10s_mean,30,relative_short_term_volatility,0_75_to_less_than_1_5,12838,True,0.5005512527337841,-0.019451680758174075,-0.04716919536066297,-12.081887948662562
trade_imbalance_10s_mean,30,relative_short_term_volatility,greater_than_or_equal_to_1_5,5344,True,0.5056981698699013,-0.012595717139126751,-0.039275659284959706,-12.080791368686368
trade_imbalance_10s_mean,30,relative_l1_depth,less_than_0_75,9195,True,0.49658696763652027,-0.025978765756247194,-0.11135144050231968,-12.148526054633157
trade_imbalance_10s_mean,30,relative_l1_depth,0_75_to_less_than_1_25,12824,True,0.5158591019384974,0.0005601770403176641,0.01898618050787287,-12.015137966582751
trade_imbalance_10s_mean,30,relative_l1_depth,greater_than_or_equal_to_1_25,6804,True,0.5201399489195224,0.03305983654685306,0.11306050607585831,-11.925948913356716
trade_imbalance_60s_mean,30,relative_spread,less_than_0_8,517,True,0.48844038946257107,-0.025431912303456435,0.0989248662477019,-11.946566210230777
trade_imbalance_60s_mean,30,relative_spread,0_8_to_less_than_1_25,27301,True,0.4993069096726211,-0.02182427378761787,-0.024572016335354687,-12.05918049807049
trade_imbalance_60s_mean,30,relative_spread,greater_than_or_equal_to_1_25,1005,True,0.47575936250355894,-0.08057047573063685,-0.41083771745411746,-12.489333291876868
trade_imbalance_60s_mean,30,relative_short_term_volatility,less_than_0_75,10641,True,0.5139211108282867,0.012046570531641227,0.12236914599393887,-11.9131305065556
trade_imbalance_60s_mean,30,relative_short_term_volatility,0_75_to_less_than_1_5,12838,True,0.49224316084400666,-0.039118159632747555,-0.07867244741289606,-12.113425590129943
trade_imbalance_60s_mean,30,relative_short_term_volatility,greater_than_or_equal_to_1_5,5344,True,0.4808249544699663,-0.05797674086864965,-0.2475778945429837,-12.288911508903
trade_imbalance_60s_mean,30,relative_l1_depth,less_than_0_75,9195,True,0.4868563185428284,-0.04981119459913308,-0.12235866029469118,-12.159521883889102
trade_imbalance_60s_mean,30,relative_l1_depth,0_75_to_less_than_1_25,12824,True,0.5042904594613971,-0.016448349677820093,0.01658452927976767,-12.017562916110984
trade_imbalance_60s_mean,30,relative_l1_depth,greater_than_or_equal_to_1_25,6804,True,0.5022088805655173,-0.0017429156469438614,-0.016293832991101563,-12.055264173409624
trade_imbalance_300s_mean,30,relative_spread,less_than_0_8,517,True,0.47735882438539906,-0.06036594861423988,-1.3141999573192567,-13.358234822565256
trade_imbalance_300s_mean,30,relative_spread,0_8_to_less_than_1_25,27301,True,0.5014684288635349,-0.0007585278378230788,-0.003367813878375733,-12.038009401907596
trade_imbalance_300s_mean,30,relative_spread,greater_than_or_equal_to_1_25,1005,True,0.5080307433759325,-0.008787092645618638,0.25988046920311825,-11.820171649159475
trade_imbalance_300s_mean,30,relative_short_term_volatility,less_than_0_75,10641,True,0.4991455750714267,-0.000598723458491023,-0.05289042415622193,-12.088376960211956
trade_imbalance_300s_mean,30,relative_short_term_volatility,0_75_to_less_than_1_5,12838,True,0.5014150005525381,-0.006596285037964917,-0.014299506205934669,-12.049066064341343
trade_imbalance_300s_mean,30,relative_short_term_volatility,greater_than_or_equal_to_1_5,5344,True,0.5064967821685182,0.008008736580253119,0.05343145733437646,-11.988326942506442
trade_imbalance_300s_mean,30,relative_l1_depth,less_than_0_75,9195,True,0.5031463660780637,-0.012776493423665143,-0.07117321902957185,-12.10852358416444
trade_imbalance_300s_mean,30,relative_l1_depth,0_75_to_less_than_1_25,12824,True,0.49852258390247867,-0.006473134655598655,-0.03622362241169936,-12.07035242063468
trade_imbalance_300s_mean,30,relative_l1_depth,greater_than_or_equal_to_1_25,6804,True,0.5048493293337565,0.02291226934854293,0.0957895153641366,-11.943296647929705
signed_pressure_to_opposing_depth_10s,30,relative_spread,less_than_0_8,517,True,0.5185243771575697,-0.014990891016451634,-0.35856183341160575,-12.40333510837299
signed_pressure_to_opposing_depth_10s,30,relative_spread,0_8_to_less_than_1_25,27301,True,0.5112701466420136,0.006914320701328432,0.01287808115455515,-12.021774279567673
signed_pressure_to_opposing_depth_10s,30,relative_spread,greater_than_or_equal_to_1_25,1005,True,0.45930669324107903,-0.1368607487413503,-1.0145889661831613,-13.093678443148105
signed_pressure_to_opposing_depth_10s,30,relative_short_term_volatility,less_than_0_75,10641,True,0.5266392698315533,0.04231922852806926,0.10367473390570105,-11.931779617990125
signed_pressure_to_opposing_depth_10s,30,relative_short_term_volatility,0_75_to_less_than_1_5,12838,True,0.5052232658136223,-0.006997626004165137,-0.06725222397514741,-12.102075944935944
signed_pressure_to_opposing_depth_10s,30,relative_short_term_volatility,greater_than_or_equal_to_1_5,5344,True,0.48766226574355265,-0.05821527978612139,-0.19565056418990595,-12.237238981663413
signed_pressure_to_opposing_depth_10s,30,relative_l1_depth,less_than_0_75,9195,True,0.4903154350295497,-0.03885028427354185,-0.08148449257757727,-12.118743260592845
signed_pressure_to_opposing_depth_10s,30,relative_l1_depth,0_75_to_less_than_1_25,12824,True,0.5141983018519167,0.007337981546134383,-0.03288073294045933,-12.067067618641458
signed_pressure_to_opposing_depth_10s,30,relative_l1_depth,greater_than_or_equal_to_1_25,6804,True,0.5295830425058212,0.049173764773381805,0.05431296389279678,-11.984721468945665
signed_pressure_to_opposing_depth_60s,30,relative_spread,less_than_0_8,517,True,0.4889558169289612,-0.029000486381322958,-0.22727420647932267,-12.27128394304921
signed_pressure_to_opposing_depth_60s,30,relative_spread,0_8_to_less_than_1_25,27301,True,0.49736048678321676,-0.017596326826839107,-0.08550937284386795,-12.120144320088226
signed_pressure_to_opposing_depth_60s,30,relative_spread,greater_than_or_equal_to_1_25,1005,True,0.4492782405277053,-0.14147019371367114,-0.8554114279785991,-12.934402098695276
signed_pressure_to_opposing_depth_60s,30,relative_short_term_volatility,less_than_0_75,10641,True,0.5118920748120099,0.019176742221373465,0.03565160847400848,-11.999808110266244
signed_pressure_to_opposing_depth_60s,30,relative_short_term_volatility,0_75_to_less_than_1_5,12838,True,0.489287135309924,-0.030937884236461734,-0.12206474424652107,-12.156831399814987
signed_pressure_to_opposing_depth_60s,30,relative_short_term_volatility,greater_than_or_equal_to_1_5,5344,True,0.4744845311028083,-0.0908014429288617,-0.3911854007720428,-12.432660975165506
signed_pressure_to_opposing_depth_60s,30,relative_l1_depth,less_than_0_75,9195,True,0.47434261017017065,-0.07145066379996946,-0.24977317175136307,-12.287003564451739
signed_pressure_to_opposing_depth_60s,30,relative_l1_depth,0_75_to_less_than_1_25,12824,True,0.50072571199656,-0.008526595855601102,-0.08954738097785718,-12.12370577400826
signed_pressure_to_opposing_depth_60s,30,relative_l1_depth,greater_than_or_equal_to_1_25,6804,True,0.5168288436181719,0.02592860220889579,0.025048192925926156,-12.013883519573506
signed_pressure_to_opposing_depth_300s,30,relative_spread,less_than_0_8,517,True,0.4293752437992694,-0.12139231631283136,-1.4320868526793666,-13.475494860578836
signed_pressure_to_opposing_depth_300s,30,relative_spread,0_8_to_less_than_1_25,27301,True,0.4860798716770632,-0.026351660201245377,-0.09287679908349133,-12.12752668640546
signed_pressure_to_opposing_depth_300s,30,relative_spread,greater_than_or_equal_to_1_25,1005,True,0.43561428694175364,-0.13558667162108715,-0.6432506293272593,-12.721736974647262
signed_pressure_to_opposing_depth_300s,30,relative_short_term_volatility,less_than_0_75,10641,True,0.47907987359869264,-0.03647673000683521,-0.17186078248967337,-12.20740028268103
signed_pressure_to_opposing_depth_300s,30,relative_short_term_volatility,0_75_to_less_than_1_5,12838,True,0.4848247454703691,-0.02461681214115516,-0.05875579887491712,-12.093493335995307
signed_pressure_to_opposing_depth_300s,30,relative_short_term_volatility,greater_than_or_equal_to_1_5,5344,True,0.48801980813122964,-0.058106497100283955,-0.2381178074674496,-12.279530772888704
signed_pressure_to_opposing_depth_300s,30,relative_l1_depth,less_than_0_75,9195,True,0.46947133733021695,-0.0732225474268488,-0.21855159980586086,-12.255829413187332
signed_pressure_to_opposing_depth_300s,30,relative_l1_depth,0_75_to_less_than_1_25,12824,True,0.48241855196679745,-0.029590502757200116,-0.1260152389784564,-12.160123028388501
signed_pressure_to_opposing_depth_300s,30,relative_l1_depth,greater_than_or_equal_to_1_25,6804,True,0.5036383678352497,0.013477722390785806,-0.0342007801866935,-12.073181175431946
l1_imbalance,60,relative_spread,less_than_0_8,517,True,0.5019649525587335,-0.03990531848028137,-1.1606819727311384,-13.204851739751227
l1_imbalance,60,relative_spread,0_8_to_less_than_1_25,27274,True,0.5256137316437591,0.04302854969797669,0.14584165008211702,-11.8884488106807
l1_imbalance,60,relative_spread,greater_than_or_equal_to_1_25,1003,True,0.502732595140658,0.009220749220749221,0.04190816583657031,-12.035111702855177
l1_imbalance,60,relative_short_term_volatility,less_than_0_75,10635,True,0.5281012107856494,0.04918614544272574,0.07278891084299349,-11.961951743527756
l1_imbalance,60,relative_short_term_volatility,0_75_to_less_than_1_5,12824,True,0.5191656377945063,0.03268564486783332,0.09666376838524142,-11.93799091384911
