round,symbol,candidate,seed,role,side,actual_mean_net_bps,actual_sha256,executable_ratio,executable_rows,expected_payoff_mse_bps2,expected_payoff_mse_skill,expected_payoff_spearman,predicted_mean_net_bps,prediction_sha256,rejected_rows,role_rows,training_mean_baseline_mse_bps2,magnitude_floor_count,predicted_profitable_probability_mean,probability_brier_score,probability_brier_skill,probability_log_loss,probability_log_loss_skill,profitable_event_rate,training_prevalence_brier_score,training_prevalence_log_loss
52,ETHUSDT,executable_hurdle_lightgbm,5202,policy_calibration,short,-11.955005986453049,8882c79c7f366aa8a68767fa237a0a86d90403ef8223274f6825699ea68e53ee,0.86321056612556,14836,110.14841253295948,-0.01115387859455752,0.0613560486573653,-12.430242879559605,5ee895e4cb4dc694240170180207911d3ab671922642f08ff73415622d8e4ab5,2351,17187,108.93338280624418,0,0.07933085600723544,0.07779068984459364,0.06756712719340696,0.2786394192791156,0.10930992684877794,0.09045564842275546,0.08342765695341281,0.31283543813764725
52,ETHUSDT,executable_hurdle_lightgbm,5202,evaluation,long,-12.645950411906107,8bb7c4ecbb2508e9c6ea3fcb5b30643348d477904839ac0cf10defb94d6b6647,0.8635640568014278,44515,139.19922055828783,-0.007023377545601006,0.05843912496422387,-11.55663978939266,300931997cb71cbcf89fd8d69ab3a479c3076ef750935589b73f7367dd14775a,7033,51548,138.2283903850926,0,0.08918383595049245,0.07618159129322391,0.06890877405931095,0.27698465388076354,0.09953137737708018,0.08866674154779287,0.08181968551605352,0.30760056144316494
52,ETHUSDT,executable_hurdle_lightgbm,5202,evaluation,short,-11.752488316735768,3d1eeb324faa6a36a8c70410934cf17cbe4847a9de20ff882e969b02852fa4ac,0.8631178707224335,44492,146.53861853580182,-0.01595276372604948,0.03719453204850984,-12.956602389268498,4e3745abb23b0fc213b85eb0e99827e17de588d569d85cbd99bd168946248c41,7056,51548,144.23762970865423,0,0.07080768133191884,0.08375800308676584,0.0641294177843924,0.3004067177146125,0.0954398895309434,0.09729839072192754,0.08949742056051668,0.33210254823069485
52,ETHUSDT,executable_hurdle_lightgbm,5203,policy_calibration,long,-12.604460071236254,d53af9940d3dc3d04a18ae808b1406842eb1f45334a8eda9f237e907d4fa569d,0.861814161866527,14812,106.99823146129607,0.0029890616314015572,0.1233313084091126,-11.850111416103886,d3439ab5bce08674d2ec4438035f690ddc2b82810ba565a87a7dc4417af9f874,2375,17187,107.31901461018721,0,0.07773220785645353,0.06757674834461909,0.07204834390617076,0.24919174981982448,0.10711426775824129,0.0785174183094788,0.07282356564681437,0.2790858234392226
52,ETHUSDT,executable_hurdle_lightgbm,5203,policy_calibration,short,-11.955005986453049,8882c79c7f366aa8a68767fa237a0a86d90403ef8223274f6825699ea68e53ee,0.86321056612556,14836,110.09941372018076,-0.010704073295975336,0.06710844809279061,-12.400720585184263,983d5ff68cdcdac525295732aab5714f80f17375a599317c30ac303a26d73dd7,2351,17187,108.93338280624418,0,0.07926371045714305,0.07728218573466096,0.07366227751288246,0.27600585207029155,0.11772830561207304,0.09045564842275546,0.08342765695341281,0.31283543813764725
52,ETHUSDT,executable_hurdle_lightgbm,5203,evaluation,long,-12.645950411906107,8bb7c4ecbb2508e9c6ea3fcb5b30643348d477904839ac0cf10defb94d6b6647,0.8635640568014278,44515,138.4100973522589,-0.001314541583390172,0.0629914589673942,-11.533579378013425,d6b9655469f724f4e4c5edbe752eee22f394119faef48fa5b940cadf1119a290,7033,51548,138.2283903850926,0,0.08624367977319299,0.07579127304757946,0.0736792427207662,0.2748785968769702,0.10637810416428894,0.08866674154779287,0.08181968551605352,0.30760056144316494
52,ETHUSDT,executable_hurdle_lightgbm,5203,evaluation,short,-11.752488316735768,3d1eeb324faa6a36a8c70410934cf17cbe4847a9de20ff882e969b02852fa4ac,0.8631178707224335,44492,145.07779752464137,-0.005824886457744816,0.04955252731947385,-12.863563825395621,2695b272ba26f4570e5fefd25305da2c62399b5b7b80fe846536e22d44b1de94,7056,51548,144.23762970865423,0,0.07237193565974384,0.08320577970839542,0.07029968922810415,0.29982568275692406,0.09718945441921056,0.09729839072192754,0.08949742056051668,0.33210254823069485
52,ETHUSDT,executable_hurdle_lightgbm_fincast,5201,policy_calibration,long,-12.604460071236254,d53af9940d3dc3d04a18ae808b1406842eb1f45334a8eda9f237e907d4fa569d,0.861814161866527,14812,106.97415585385524,0.0032133984605113852,0.08606575680794185,-11.849620340033255,46966f063824b7b3d74f1682f78329127ebfb69e19514374aa6734cdea2c2ea7,2375,17187,107.31901461018721,0,0.07820329515745636,0.06774871818863396,0.06968688518758914,0.24929272442485656,0.1067524629062866,0.0785174183094788,0.07282356564681437,0.2790858234392226
52,ETHUSDT,executable_hurdle_lightgbm_fincast,5201,policy_calibration,short,-11.955005986453049,8882c79c7f366aa8a68767fa237a0a86d90403ef8223274f6825699ea68e53ee,0.86321056612556,14836,109.59314331811818,-0.006056550295949981,0.07311267532142947,-12.39095962476955,c485457efcd7c5136e1000fa951cab7c0ae8230c7b5cfd4ec5e966d30fda038c,2351,17187,108.93338280624418,0,0.07924798646990912,0.07746385861461139,0.07148466775390439,0.27685170365846545,0.11502448281881983,0.09045564842275546,0.08342765695341281,0.31283543813764725
52,ETHUSDT,executable_hurdle_lightgbm_fincast,5201,evaluation,long,-12.645950411906107,8bb7c4ecbb2508e9c6ea3fcb5b30643348d477904839ac0cf10defb94d6b6647,0.8635640568014278,44515,138.46045174370013,-0.0016788255868496194,0.053896617529083396,-11.66926386894504,6ece8fc55a4c31afd30e992d08258add4051b9320a56c11a6d9619bb44aee471,7033,51548,138.2283903850926,0,0.08613112630922415,0.07591239755430076,0.07219885929033198,0.2753738805710325,0.10476795205098133,0.08866674154779287,0.08181968551605352,0.30760056144316494
52,ETHUSDT,executable_hurdle_lightgbm_fincast,5201,evaluation,short,-11.752488316735768,3d1eeb324faa6a36a8c70410934cf17cbe4847a9de20ff882e969b02852fa4ac,0.8631178707224335,44492,145.23148040256174,-0.00689037039720497,0.05267822087871622,-12.93424254381129,0e75c9877889b6809c5b18b8d03f04005ea19e28f106e3ab30689aaa09fb022a,7056,51548,144.23762970865423,0,0.07389317239414851,0.08288968948569586,0.07383152534941251,0.29588717694886485,0.10904876061557045,0.09729839072192754,0.08949742056051668,0.33210254823069485
52,ETHUSDT,executable_hurdle_lightgbm_fincast,5202,policy_calibration,long,-12.604460071236254,d53af9940d3dc3d04a18ae808b1406842eb1f45334a8eda9f237e907d4fa569d,0.861814161866527,14812,107.69082952030378,-0.003464576258616514,0.09377891038247903,-11.786357764868963,8a06ea57c58a588623be2418ad1e43cf1ce6cd561dbb42b0aec15a432be63f40,2375,17187,107.31901461018721,0,0.08005290870437465,0.06828715380578097,0.06229318491536728,0.2509523643031924,0.10080576214634174,0.0785174183094788,0.07282356564681437,0.2790858234392226
52,ETHUSDT,executable_hurdle_lightgbm_fincast,5202,policy_calibration,short,-11.955005986453049,8882c79c7f366aa8a68767fa237a0a86d90403ef8223274f6825699ea68e53ee,0.86321056612556,14836,109.77634561914626,-0.007738333201323888,0.07445854586199335,-12.492889120582156,910d2690af6edf4a6f8be286b98c18f30096f5d0c3957830c452db652fb2cbdc,2351,17187,108.93338280624418,0,0.07870207303474983,0.07748869706446466,0.07118694334499343,0.2765084282710485,0.11612178621085412,0.09045564842275546,0.08342765695341281,0.31283543813764725
52,ETHUSDT,executable_hurdle_lightgbm_fincast,5202,evaluation,long,-12.645950411906107,8bb7c4ecbb2508e9c6ea3fcb5b30643348d477904839ac0cf10defb94d6b6647,0.8635640568014278,44515,138.26888692161745,-0.0002929682998695782,0.061327040051861306,-11.548314959922754,3e42e2161b72c9bb47ef30c9a3dbed7435e2607a401f64e3f753303079ab0659,7033,51548,138.2283903850926,0,0.08794918952931632,0.07573536893997898,0.07436250258968258,0.2754788918826668,0.10442656349453139,0.08866674154779287,0.08181968551605352,0.30760056144316494
52,ETHUSDT,executable_hurdle_lightgbm_fincast,5202,evaluation,short,-11.752488316735768,3d1eeb324faa6a36a8c70410934cf17cbe4847a9de20ff882e969b02852fa4ac,0.8631178707224335,44492,145.7763325063725,-0.010667831971631125,0.045588243482662064,-12.924773869925211,4a5cff97f8dc72d46fcc9ea4a2dd0422346df93f482e2e3d17fa5504ce1dba37,7056,51548,144.23762970865423,0,0.0714697848038141,0.08369194553528102,0.06486751225763088,0.2993643988259209,0.09857843482138051,0.09729839072192754,0.08949742056051668,0.33210254823069485
52,ETHUSDT,executable_hurdle_lightgbm_fincast,5203,policy_calibration,long,-12.604460071236254,d53af9940d3dc3d04a18ae808b1406842eb1f45334a8eda9f237e907d4fa569d,0.861814161866527,14812,107.15785275343576,0.0015017083164323708,0.09425961785241978,-11.792809334474008,1a9664b2163c7caab13bcb44196d626d9e9f44a63df06555e4d723776b48b60d,2375,17187,107.31901461018721,0,0.08012419898819165,0.06784523121061924,0.0683615858682266,0.24937018580077708,0.10647490894469169,0.0785174183094788,0.07282356564681437,0.2790858234392226
52,ETHUSDT,executable_hurdle_lightgbm_fincast,5203,policy_calibration,short,-11.955005986453049,8882c79c7f366aa8a68767fa237a0a86d90403ef8223274f6825699ea68e53ee,0.86321056612556,14836,110.28975963628464,-0.012451434033339481,0.08773353002825188,-12.532680616520315,abf6613345205ab6de8215fabc4a44ce84ac36ac7a7c1df8c3453bf23a1b4ccf,2351,17187,108.93338280624418,0,0.0769141733210437,0.07784825992207138,0.06687706733100562,0.27782031972223675,0.11192823493354953,0.09045564842275546,0.08342765695341281,0.31283543813764725
52,ETHUSDT,executable_hurdle_lightgbm_fincast,5203,evaluation,long,-12.645950411906107,8bb7c4ecbb2508e9c6ea3fcb5b30643348d477904839ac0cf10defb94d6b6647,0.8635640568014278,44515,138.4432528333901,-0.0015544017238346974,0.050223913318120386,-11.628980938776673,5db35736411473b728010f74c3ba55b9ba03fb55e390fa16e8d5c0c25bb0f9e0,7033,51548,138.2283903850926,0,0.08873606508458685,0.07608098060670498,0.07013843762846739,0.27583100104145725,0.10328186740835232,0.08866674154779287,0.08181968551605352,0.30760056144316494
52,ETHUSDT,executable_hurdle_lightgbm_fincast,5203,evaluation,short,-11.752488316735768,3d1eeb324faa6a36a8c70410934cf17cbe4847a9de20ff882e969b02852fa4ac,0.8631178707224335,44492,146.25632772695644,-0.013995640543870369,0.05691471729323468,-13.115699787108166,6816e4332be1eda121407ab6cc938a3a7dddb7abfd11eb1974d311d358bdb6f9,7056,51548,144.23762970865423,0,0.0708513044799874,0.08312356657164094,0.07121829823649328,0.2979094792029942,0.10295936965815888,0.09729839072192754,0.08949742056051668,0.33210254823069485
52,SOLUSDT,executable_direct_mean_lightgbm,5201,policy_calibration,long,-13.178038221783936,44577ffe9f831371f9903270f9f1c134a8f9b290c3889b905831923227c66b4a,0.0572824530368124,680,431.5121136069277,-0.0014161135769263922,0.030234213759116467,-11.869052298767835,d865f532bbe719bf9958afc796fd3dbe56d405937550ac901ae4449b7e8893f0,11191,11871,430.901907565301,0,,,,,,,,
52,SOLUSDT,executable_direct_mean_lightgbm,5201,policy_calibration,short,-12.746155180439755,b3946789d0ecc24047e9053cf19f0aa438893c1a3381615201c32d577998fa5b,0.059219947771881054,703,441.0014689596023,-0.004448357092964095,-0.010022249897690187,-12.335052806531703,db4f9b1989c1cc8307031c959d911d78ecdf1aa45f4506ae0d205c1535b27d7d,11168,11871,439.0484247850549,0,,,,,,,,
52,SOLUSDT,executable_direct_mean_lightgbm,5201,evaluation,long,-14.19615440152741,ee8f08c5acba046c67157fb8ceaa7eac2b417b83e7775a9dab17ef23dc95b533,0.010856696642232802,431,562.013916237859,0.0018714466369911253,0.04921311431513818,-12.056640939743332,396058b06480e6fe1b36a0ce9c5dbb800e95ee8d477c0631a82def8342d9bd8f,39268,39699,563.0676673302827,0,,,,,,,,
52,SOLUSDT,executable_direct_mean_lightgbm,5201,evaluation,short,-12.753757954266142,c1468db68f8fb6fce9aaa2800c8bb1cf1c14c1e287607055ea65615ff69c4bc5,0.010705559333988262,425,691.6584178108313,-0.007375100597083684,-0.08441399709710996,-12.398810200519621,d715e4671fdb6c273cc993482449c1ca4e2d99635e56ec0ee0f30b4971c1005c,39274,39699,686.594712734985,0,,,,,,,,
52,SOLUSDT,executable_direct_mean_lightgbm,5202,policy_calibration,long,-13.178038221783936,44577ffe9f831371f9903270f9f1c134a8f9b290c3889b905831923227c66b4a,0.0572824530368124,680,431.7707328813394,-0.0020162948939992376,-0.03427619879082422,-12.24302035969026,8e119f51395061de30b44561bb645618d5a799756d0a2dcc6b26fdcdb956b47f,11191,11871,430.901907565301,0,,,,,,,,
52,SOLUSDT,executable_direct_mean_lightgbm,5202,policy_calibration,short,-12.746155180439755,b3946789d0ecc24047e9053cf19f0aa438893c1a3381615201c32d577998fa5b,0.059219947771881054,703,447.97135993183593,-0.02032335078106562,-0.08005797334158254,-12.343576157933283,a4fe0959d8cce6ca1aef3594e524e8c7acaa694b5bc4e77ac671d80ddc9a9a94,11168,11871,439.0484247850549,0,,,,,,,,
52,SOLUSDT,executable_direct_mean_lightgbm,5202,evaluation,long,-14.19615440152741,ee8f08c5acba046c67157fb8ceaa7eac2b417b83e7775a9dab17ef23dc95b533,0.010856696642232802,431,563.4637180991849,-0.0007033804139031652,-0.007352186279834525,-12.2888954006014,27f0dabc90ffb82f5e57bfaa82603a0d0993324c3d8417a927bfbdd2e0f9af0b,39268,39699,563.0676673302827,0,,,,,,,,
52,SOLUSDT,executable_direct_mean_lightgbm,5202,evaluation,short,-12.753757954266142,c1468db68f8fb6fce9aaa2800c8bb1cf1c14c1e287607055ea65615ff69c4bc5,0.010705559333988262,425,696.8092666845887,-0.014877122937511311,-0.08518238660430391,-12.203144797332952,4f0d779145459f40ec930145200dd4a34caeeefdd3c722e64f9f4d77e0c8b7f5,39274,39699,686.594712734985,0,,,,,,,,
52,SOLUSDT,executable_direct_mean_lightgbm,5203,policy_calibration,long,-13.178038221783936,44577ffe9f831371f9903270f9f1c134a8f9b290c3889b905831923227c66b4a,0.0572824530368124,680,431.9986936941462,-0.0025453266963757493,-0.009363053744252533,-12.254634087424582,424c3691076008ce09dfe3fe46fbfd81315383ca64c5f0e924628c2d6a48c958,11191,11871,430.901907565301,0,,,,,,,,
52,SOLUSDT,executable_direct_mean_lightgbm,5203,policy_calibration,short,-12.746155180439755,b3946789d0ecc24047e9053cf19f0aa438893c1a3381615201c32d577998fa5b,0.059219947771881054,703,446.2384958874262,-0.016376487641178494,-0.06773395928370553,-12.48253532100587,29ccc13c606e0271e9e5b00a537d5fa5b7ab07939735261ed34d0bde23194612,11168,11871,439.0484247850549,0,,,,,,,,
52,SOLUSDT,executable_direct_mean_lightgbm,5203,evaluation,long,-14.19615440152741,ee8f08c5acba046c67157fb8ceaa7eac2b417b83e7775a9dab17ef23dc95b533,0.010856696642232802,431,561.2203573121878,0.0032807957644835906,0.046317976357234496,-12.465464498677823,d8a28386d1033fc471d5e224ce2dccc4bf46748dc3cba94f36d53faac3133502,39268,39699,563.0676673302827,0,,,,,,,,
52,SOLUSDT,executable_direct_mean_lightgbm,5203,evaluation,short,-12.753757954266142,c1468db68f8fb6fce9aaa2800c8bb1cf1c14c1e287607055ea65615ff69c4bc5,0.010705559333988262,425,699.2473086364321,-0.018428041560422992,-0.12100866936996157,-12.725187172500984,6803c896d6d211ab0a106e9ba67db4a3213de1e1f40995c28c2a377797324d13,39274,39699,686.594712734985,0,,,,,,,,
52,SOLUSDT,executable_hurdle_lightgbm,5201,policy_calibration,long,-13.178038221783936,44577ffe9f831371f9903270f9f1c134a8f9b290c3889b905831923227c66b4a,0.0572824530368124,680,434.3057753002658,-0.007899402799578015,-0.050515642247285886,-11.79644744669707,588a7dd92c5d1db277a20ff1a1f931261da764dfed19a4f9343cc069307b1f63,11191,11871,430.901907565301,0,0.20664477279110577,0.19177134229488949,0.0487722380151977,0.5722943592628159,0.053882877680796026,0.25735294117647056,0.201604021622272,0.6048874349297881
52,SOLUSDT,executable_hurdle_lightgbm,5201,policy_calibration,short,-12.746155180439755,b3946789d0ecc24047e9053cf19f0aa438893c1a3381615201c32d577998fa5b,0.059219947771881054,703,446.26389974163226,-0.01643434880812933,-0.07928638338953188,-11.734535106829941,ca18e2329f549eade40256d8d22de171b250f636f7c01d261d0db614e6b7d775,11168,11871,439.0484247850549,0,0.23231123782595794,0.1979115300923078,0.04434224730852976,0.5867145712236458,0.050228146211234836,0.26600284495021337,0.20709456867264345,0.6177426388065345
52,SOLUSDT,executable_hurdle_lightgbm,5201,evaluation,long,-14.19615440152741,ee8f08c5acba046c67157fb8ceaa7eac2b417b83e7775a9dab17ef23dc95b533,0.010856696642232802,431,561.0383448103463,0.0036040473244683957,0.05770889290014744,-11.965405946885934,cfc63173978514d517747e1e78c3a58645118b949637389d66f8adca2abe3177,39268,39699,563.0676673302827,0,0.2149683573847195,0.1825210130934851,0.033897481217503134,0.5519623016372889,0.03792942048850001,0.23897911832946636,0.18892509805636568,0.5737232936876135
52,SOLUSDT,executable_hurdle_lightgbm,5201,evaluation,short,-12.753757954266142,c1468db68f8fb6fce9aaa2800c8bb1cf1c14c1e287607055ea65615ff69c4bc5,0.010705559333988262,425,693.1005539022361,-0.009475518885567524,-0.06926499602462517,-11.704835170576711,b379cc1b9d2c1de07a66b247a4c926af04cbaa14f997994ba1ef2a49c7a0bbfe,39274,39699,686.594712734985,0,0.2517304068632339,0.20587394192549344,0.07740303031662332,0.6023156393935268,0.08331745482103159,0.28941176470588237,0.2231461284727032,0.6570602250050849
52,SOLUSDT,executable_hurdle_lightgbm,5202,policy_calibration,long,-13.178038221783936,44577ffe9f831371f9903270f9f1c134a8f9b290c3889b905831923227c66b4a,0.0572824530368124,680,434.025157539222,-0.007248169291169226,-0.022566953728918777,-11.782679251145991,b011cbbff484a89f9401d74cd998a30501239600def22ec105b223b87ec826a4,11191,11871,430.901907565301,0,0.21413277840909276,0.1897364163592921,0.05886591531003893,0.5665287260156151,0.06341462344746096,0.25735294117647056,0.201604021622272,0.6048874349297881
52,SOLUSDT,executable_hurdle_lightgbm,5202,policy_calibration,short,-12.746155180439755,b3946789d0ecc24047e9053cf19f0aa438893c1a3381615201c32d577998fa5b,0.059219947771881054,703,450.1701045122213,-0.0253313281618337,-0.10785953674398348,-12.008241900230491,99db0c871823b20d3bb175098442c4897c9b05e47cde90bfc602abc22b909b5a,11168,11871,439.0484247850549,0,0.22834790764508897,0.19855017609310815,0.0412584097897879,0.5888121732819478,0.04683255405597342,0.26600284495021337,0.20709456867264345,0.6177426388065345
52,SOLUSDT,executable_hurdle_lightgbm,5202,evaluation,long,-14.19615440152741,ee8f08c5acba046c67157fb8ceaa7eac2b417b83e7775a9dab17ef23dc95b533,0.010856696642232802,431,555.6002315264682,0.013262057541361671,0.09768721971925487,-12.209557294983648,485d68d3d6dc8caf63a1d9af5f5b7f01c43e958618d8fdf24d6c3f8cb5d54210,39268,39699,563.0676673302827,0,0.22228408828928503,0.18156968366093923,0.03893296587429562,0.5492100826579638,0.042726539604293956,0.23897911832946636,0.18892509805636568,0.5737232936876135
52,SOLUSDT,executable_hurdle_lightgbm,5202,evaluation,short,-12.753757954266142,c1468db68f8fb6fce9aaa2800c8bb1cf1c14c1e287607055ea65615ff69c4bc5,0.010705559333988262,425,692.9768678324152,-0.00929537466434538,-0.0684445450110485,-12.044818400337627,a07038229a81b9fb18a17462b64fa27ab78143a797eb5c173cb25596d8b479f6,39274,39699,686.594712734985,0,0.2413894531366427,0.20500601863731738,0.08129251427996365,0.6000173653373527,0.08681526821577235,0.28941176470588237,0.2231461284727032,0.6570602250050849
52,SOLUSDT,executable_hurdle_lightgbm,5203,policy_calibration,long,-13.178038221783936,44577ffe9f831371f9903270f9f1c134a8f9b290c3889b905831923227c66b4a,0.0572824530368124,680,432.15776901982025,-0.0029144949986765756,-0.0009220297248213092,-11.8828872099036,41f0da33f533069913046fa8b2286675d0572016480e7769e086f716aa401328,11191,11871,430.901907565301,0,0.21006700021329366,0.1893317230987666,0.060873282312289057,0.5657619601478081,0.06468224089746799,0.25735294117647056,0.201604021622272,0.6048874349297881
52,SOLUSDT,executable_hurdle_lightgbm,5203,policy_calibration,short,-12.746155180439755,b3946789d0ecc24047e9053cf19f0aa438893c1a3381615201c32d577998fa5b,0.059219947771881054,703,448.34551652297915,-0.02117554969585833,-0.09394445513341702,-11.139918237521854,071dcea91e93a55be02410a745e8a3f011df180f0dd1496a2cbd895a9ad15ae4,11168,11871,439.0484247850549,0,0.22535117520121536,0.19737860022312378,0.04691561208868689,0.5854945292004282,0.052203146715611104,0.26600284495021337,0.20709456867264345,0.6177426388065345
52,SOLUSDT,executable_hurdle_lightgbm,5203,evaluation,long,-14.19615440152741,ee8f08c5acba046c67157fb8ceaa7eac2b417b83e7775a9dab17ef23dc95b533,0.010856696642232802,431,557.7726723915048,0.00940383411443868,0.032206482769949786,-12.221879821149065,c8544df4ce3b048a8705a3b2df9424d4eddbe5c88afe580cc8ece51b2533e34a,39268,39699,563.0676673302827,0,0.22570622122636982,0.18315297751010282,0.030552428479040716,0.553832292394569,0.03467002562366761,0.23897911832946636,0.18892509805636568,0.5737232936876135
52,SOLUSDT,executable_hurdle_lightgbm,5203,evaluation,short,-12.753757954266142,c1468db68f8fb6fce9aaa2800c8bb1cf1c14c1e287607055ea65615ff69c4bc5,0.010705559333988262,425,693.5555535166253,-0.010138209124728625,-0.0548064716132239,-10.875189618266505,08675506c6e26e3c7ba7908469736480dcf3ab64c7b42d7a6ade5679842fb374,39274,39699,686.594712734985,0,0.24207015400100707,0.2080370970054574,0.06770913558150338,0.6084246867433822,0.07401990930333102,0.28941176470588237,0.2231461284727032,0.6570602250050849
52,SOLUSDT,executable_hurdle_lightgbm_fincast,5201,policy_calibration,long,-13.178038221783936,44577ffe9f831371f9903270f9f1c134a8f9b290c3889b905831923227c66b4a,0.0572824530368124,680,433.29032848738547,-0.005542841375615337,0.021771858372141326,-11.602964799065996,d1babd3dfd0766f04b32d756e67c517262d6fe0b490326104a643c54b532fb23,11191,11871,430.901907565301,0,0.20826645563709648,0.19088995569432843,0.05314410814689796,0.56970295524199,0.05816698720462288,0.25735294117647056,0.201604021622272,0.6048874349297881
52,SOLUSDT,executable_hurdle_lightgbm_fincast,5201,policy_calibration,short,-12.746155180439755,b3946789d0ecc24047e9053cf19f0aa438893c1a3381615201c32d577998fa5b,0.059219947771881054,703,448.0897187522828,-0.02059293111381555,-0.07225555732018056,-11.633778029295131,3918ab73ac4cbba2df35d3f54c99b099aad80929edf46b39f0890401297d846d,11168,11871,439.0484247850549,0,0.22895024150542267,0.19737285322263207,0.046943362698123714,0.5852606765065816,0.052581706781172244,0.26600284495021337,0.20709456867264345,0.6177426388065345
52,SOLUSDT,executable_hurdle_lightgbm_fincast,5201,evaluation,long,-14.19615440152741,ee8f08c5acba046c67157fb8ceaa7eac2b417b83e7775a9dab17ef23dc95b533,0.010856696642232802,431,561.2785328430508,0.0031774768665280284,0.09440296829829846,-11.621765499669092,5f667ca381c9286fb5055cfc328da6b54645af3aa5b6da0fa8f58ca512942193,39268,39699,563.0676673302827,0,0.2158988454099204,0.1807655407454592,0.04318937713861648,0.5469784893994095,0.04661620781736342,0.23897911832946636,0.18892509805636568,0.5737232936876135
52,SOLUSDT,executable_hurdle_lightgbm_fincast,5201,evaluation,short,-12.753757954266142,c1468db68f8fb6fce9aaa2800c8bb1cf1c14c1e287607055ea65615ff69c4bc5,0.010705559333988262,425,695.6920458213932,-0.013249931754018007,-0.04626360457188677,-11.47202929265198,a271ffb704910ed3c3cac5b7085353a341913d800c30205621303e6ef7cdfe61,39274,39699,686.594712734985,0,0.2521470183664351,0.20447973740010578,0.08365097436535107,0.5990813868151854,0.08823976248060184,0.28941176470588237,0.2231461284727032,0.6570602250050849
52,SOLUSDT,executable_hurdle_lightgbm_fincast,5202,policy_calibration,long,-13.178038221783936,44577ffe9f831371f9903270f9f1c134a8f9b290c3889b905831923227c66b4a,0.0572824530368124,680,435.1316344499079,-0.009815985518620396,-0.022401740596248342,-11.613921259196292,bb0f16a6b16431ad0248530a74c62d01f3f92dc832fe6fffd27a196561b345cd,11191,11871,430.901907565301,0,0.2103336150516278,0.18982191604953033,0.05844181816381022,0.5667840309984571,0.06299255321075381,0.25735294117647056,0.201604021622272,0.6048874349297881
52,SOLUSDT,executable_hurdle_lightgbm_fincast,5202,policy_calibration,short,-12.746155180439755,b3946789d0ecc24047e9053cf19f0aa438893c1a3381615201c32d577998fa5b,0.059219947771881054,703,448.7553109074986,-0.022108919140743755,-0.0800698544133833,-11.473004217837975,d9bc989672d9dbffe724564042e749dfee54864d32d1ff2e5412146b8b0f1c57,11168,11871,439.0484247850549,0,0.23137493225731695,0.1972686376922652,0.04744658946565716,0.5850707216960029,0.05288920508005235,0.26600284495021337,0.20709456867264345,0.6177426388065345
52,SOLUSDT,executable_hurdle_lightgbm_fincast,5202,evaluation,long,-14.19615440152741,ee8f08c5acba046c67157fb8ceaa7eac2b417b83e7775a9dab17ef23dc95b533,0.010856696642232802,431,560.8977361283257,0.00385376630174028,0.062106555314193235,-11.925408136662119,131307d6ef93bedd1e3b3bb980b5a9a349aff06461ba30edd2915d7aa0ad5299,39268,39699,563.0676673302827,0,0.2173681528100002,0.18184558660499758,0.03747258317820712,0.5502714571038532,0.040876563391776255,0.23897911832946636,0.18892509805636568,0.5737232936876135
52,SOLUSDT,executable_hurdle_lightgbm_fincast,5202,evaluation,short,-12.753757954266142,c1468db68f8fb6fce9aaa2800c8bb1cf1c14c1e287607055ea65615ff69c4bc5,0.010705559333988262,425,698.4651897635979,-0.01728891412712441,-0.07813777863501127,-11.340532029499437,43c7795edac23b0d108b67266ea9478275d8ffa47832843edc1e7defc2ab877a,39274,39699,686.594712734985,0,0.24538824319646746,0.20599747773000554,0.07684942087084168,0.6029797871297529,0.08230666812150056,0.28941176470588237,0.2231461284727032,0.6570602250050849
52,SOLUSDT,executable_hurdle_lightgbm_fincast,5203,policy_calibration,long,-13.178038221783936,44577ffe9f831371f9903270f9f1c134a8f9b290c3889b905831923227c66b4a,0.0572824530368124,680,433.0050631315819,-0.00488082212994656,-0.014968294554232962,-11.94827343569523,5a8e865f08f7a7e8c536c23088770c6974fded78723ff7efc81f8f2e76cdf4ac,11191,11871,430.901907565301,0,0.20906437362220778,0.1894996893022353,0.06004013324057367,0.565967928909297,0.06434173330945225,0.25735294117647056,0.201604021622272,0.6048874349297881
52,SOLUSDT,executable_hurdle_lightgbm_fincast,5203,policy_calibration,short,-12.746155180439755,b3946789d0ecc24047e9053cf19f0aa438893c1a3381615201c32d577998fa5b,0.059219947771881054,703,449.8225883818796,-0.0245398069748215,-0.1165898521455251,-11.366963095429998,1b40adff9da9c438897f62302d169ca539c6b2a75f1e532db8c761a9bc751eab,11168,11871,439.0484247850549,0,0.22830306616111776,0.19770566312639762,0.045336319568510586,0.5862558025227393,0.05097079965959128,0.26600284495021337,0.20709456867264345,0.6177426388065345
52,SOLUSDT,executable_hurdle_lightgbm_fincast,5203,evaluation,long,-14.19615440152741,ee8f08c5acba046c67157fb8ceaa7eac2b417b83e7775a9dab17ef23dc95b533,0.010856696642232802,431,556.2056730201456,0.012186802241145211,0.057494334397541605,-12.22586781662736,cd9eeb55323d91f98ed43d33fe38597065bad385393ebc2a86dd132f3e692348,39268,39699,563.0676673302827,0,0.22083592724767587,0.18121291263913114,0.040821391633914184,0.5487371405972871,0.04355087786261502,0.23897911832946636,0.18892509805636568,0.5737232936876135
