candidate_id,role,period,symbol,horizon_hours,rows,pinball_loss,baseline_pinball_loss,median_spearman,coverage_80,coverage_50
wavebound_ema,evaluation,2025-05,BTCUSDT,1,744,10.867954107508748,10.412691706168193,0.06361240671030215,0.5376344086021505,0.29435483870967744
wavebound_ema,evaluation,2025-05,ETHUSDT,1,744,23.526828875886643,21.11143009335063,0.020833982873128928,0.34139784946236557,0.1989247311827957
wavebound_ema,evaluation,2025-05,SOLUSDT,1,744,24.069732987457503,20.70651190770602,0.07239427754513206,0.2513440860215054,0.15994623655913978
wavebound_ema,evaluation,2025-06,ALL,1,2088,16.633534040498915,15.40098691537366,-0.013392483775948717,0.43486590038314177,0.26197318007662834
wavebound_ema,evaluation,2025-06,BTCUSDT,1,696,9.048629498235465,8.926946332157959,-0.013494627540435372,0.603448275862069,0.34626436781609193
wavebound_ema,evaluation,2025-06,ETHUSDT,1,696,18.24468018225615,16.54036913492813,-0.028110123836804612,0.40660919540229884,0.2672413793103448
wavebound_ema,evaluation,2025-06,SOLUSDT,1,696,22.607292441005136,20.02517553404967,0.00663007323292967,0.29454022988505746,0.1724137931034483
wavebound_ema,evaluation,2024-10,ALL,4,2232,30.518398033428465,27.874766448363502,0.010903857086352805,0.41308243727598565,0.24910394265232974
wavebound_ema,evaluation,2024-10,BTCUSDT,4,744,22.057434505075964,20.75809130507365,0.03936971669186639,0.5255376344086021,0.30376344086021506
wavebound_ema,evaluation,2024-10,ETHUSDT,4,744,29.757474890063325,27.14887279821746,0.04929306274015368,0.4166666666666667,0.2620967741935484
wavebound_ema,evaluation,2024-10,SOLUSDT,4,744,39.74028470514612,35.50588646333152,-0.029328710455410203,0.2970430107526882,0.1814516129032258
wavebound_ema,evaluation,2024-11,ALL,4,2160,46.037645993511745,40.21308330074339,0.08756106129137972,0.3111111111111111,0.19212962962962962
wavebound_ema,evaluation,2024-11,BTCUSDT,4,720,34.30266015606358,31.438976705881863,0.08373161085058677,0.4027777777777778,0.24722222222222223
wavebound_ema,evaluation,2024-11,ETHUSDT,4,720,44.90743569784094,39.28511177999113,0.07107179990702142,0.3055555555555556,0.18333333333333332
wavebound_ema,evaluation,2024-11,SOLUSDT,4,720,58.90284212663071,49.16456908657712,0.11228477806991653,0.225,0.14583333333333334
wavebound_ema,evaluation,2024-12,ALL,4,2232,44.01613641242521,38.91629562722836,0.13526301365446308,0.3279569892473118,0.20295698924731181
wavebound_ema,evaluation,2024-12,BTCUSDT,4,744,31.932674188492,29.813866211477986,0.176884464280459,0.4435483870967742,0.2782258064516129
wavebound_ema,evaluation,2024-12,ETHUSDT,4,744,43.08100386104559,38.2286400357619,0.17035662575755767,0.3131720430107527,0.18413978494623656
wavebound_ema,evaluation,2024-12,SOLUSDT,4,744,57.03473118773803,47.58388911828192,0.07026492773572322,0.2271505376344086,0.14650537634408603
wavebound_ema,evaluation,2025-01,ALL,4,2232,48.619154201163944,43.05076053185397,-0.05818924872168453,0.3279569892473118,0.2060931899641577
wavebound_ema,evaluation,2025-01,BTCUSDT,4,744,31.353999333096123,28.53476727766479,-0.1042165355397581,0.4260752688172043,0.2701612903225806
wavebound_ema,evaluation,2025-01,ETHUSDT,4,744,45.900494685951195,40.22114205791177,-0.05244278926326016,0.3118279569892473,0.18951612903225806
wavebound_ema,evaluation,2025-01,SOLUSDT,4,744,68.60296858444454,58.25741569526886,-0.0408959482411725,0.24596774193548387,0.1586021505376344
wavebound_ema,evaluation,2025-02,ALL,4,2016,51.87961185306664,46.520993502054395,0.042192016272413535,0.35168650793650796,0.21726190476190477
wavebound_ema,evaluation,2025-02,BTCUSDT,4,672,30.12156170450722,28.30703111997797,0.031271699459773414,0.5029761904761905,0.3125
wavebound_ema,evaluation,2025-02,ETHUSDT,4,672,56.12498219183712,50.58241619439148,0.04150652893741096,0.31398809523809523,0.20089285714285715
wavebound_ema,evaluation,2025-02,SOLUSDT,4,672,69.39229166285558,58.326645742878775,0.07025800667556446,0.23809523809523808,0.13839285714285715
wavebound_ema,evaluation,2025-03,ALL,4,2232,50.51824875793153,44.6322032155242,0.012935322922414512,0.3194444444444444,0.20026881720430106
wavebound_ema,evaluation,2025-03,BTCUSDT,4,744,35.4665051802299,32.3482801627415,0.041710099632362906,0.40456989247311825,0.24731182795698925
wavebound_ema,evaluation,2025-03,ETHUSDT,4,744,49.75403925090265,44.420359064909945,0.06669555236912782,0.3024193548387097,0.19489247311827956
wavebound_ema,evaluation,2025-03,SOLUSDT,4,744,66.33420184266204,56.06548475963535,-0.062289734862469,0.2513440860215054,0.1586021505376344
wavebound_ema,evaluation,2025-04,ALL,4,2160,48.26102859293327,42.59438057970002,0.016155182979839363,0.3226851851851852,0.17962962962962964
wavebound_ema,evaluation,2025-04,BTCUSDT,4,720,29.373208979197962,27.10503143275032,-0.005008625916845261,0.45,0.2638888888888889
wavebound_ema,evaluation,2025-04,ETHUSDT,4,720,51.458335744518536,45.58831123460073,0.026967773214583105,0.3,0.1638888888888889
wavebound_ema,evaluation,2025-04,SOLUSDT,4,720,63.951541055083325,53.38429533080863,0.0414976687840833,0.21805555555555556,0.1111111111111111
wavebound_ema,evaluation,2025-05,ALL,4,2232,39.99290398125441,35.08196492900675,0.026044702265454547,0.3310931899641577,0.1975806451612903
wavebound_ema,evaluation,2025-05,BTCUSDT,4,744,21.58798387815397,20.304596138933654,0.0831721454802083,0.48118279569892475,0.2862903225806452
wavebound_ema,evaluation,2025-05,ETHUSDT,4,744,49.82270673554655,43.359552757415884,-0.021815242035282324,0.26881720430107525,0.15456989247311828
wavebound_ema,evaluation,2025-05,SOLUSDT,4,744,48.56802133006272,40.691332712483195,0.04347182638740972,0.24327956989247312,0.15188172043010753
wavebound_ema,evaluation,2025-06,ALL,4,2088,36.219497245584776,32.49655136215502,-0.07578113305481908,0.38026819923371646,0.23371647509578544
wavebound_ema,evaluation,2025-06,BTCUSDT,4,696,19.56112526956464,18.78100116017495,-0.054366357999535174,0.5459770114942529,0.33189655172413796
wavebound_ema,evaluation,2025-06,ETHUSDT,4,696,40.591024869097716,35.842369721784586,-0.07099864856543993,0.34051724137931033,0.21839080459770116
wavebound_ema,evaluation,2025-06,SOLUSDT,4,696,48.506341598091986,41.38438293717729,-0.10279348677590854,0.2543103448275862,0.15086206896551724
wavebound_ema,evaluation,2024-10,ALL,12,2232,53.34729169037199,49.34466325738595,-0.01149789730532615,0.44399641577060933,0.2589605734767025
wavebound_ema,evaluation,2024-10,BTCUSDT,12,744,38.7945144567563,36.52325975374525,-0.01764290919623056,0.510752688172043,0.32661290322580644
wavebound_ema,evaluation,2024-10,ETHUSDT,12,744,51.37086828229503,47.72390162360997,0.02125552570181622,0.46236559139784944,0.2661290322580645
wavebound_ema,evaluation,2024-10,SOLUSDT,12,744,69.8764923320646,63.26149402713776,-0.0339021893594746,0.3588709677419355,0.18413978494623656
wavebound_ema,evaluation,2024-11,ALL,12,2160,78.29740736894102,68.91606847889405,0.04618624889680118,0.3541666666666667,0.21481481481481482
wavebound_ema,evaluation,2024-11,BTCUSDT,12,720,56.532394074589696,52.547597580404336,0.05749435602049129,0.4597222222222222,0.2777777777777778
wavebound_ema,evaluation,2024-11,ETHUSDT,12,720,79.00102451979079,68.87825591165986,0.024425780142322804,0.3388888888888889,0.2152777777777778
wavebound_ema,evaluation,2024-11,SOLUSDT,12,720,99.35880351244255,83.88377753915637,0.04095641902601406,0.2638888888888889,0.15138888888888888
wavebound_ema,evaluation,2024-12,ALL,12,2232,73.46696804774619,65.13268582265016,0.21847652266878967,0.35663082437275984,0.21236559139784947
wavebound_ema,evaluation,2024-12,BTCUSDT,12,744,53.82163998628233,49.89851665526805,0.22516622633938993,0.4489247311827957,0.26881720430107525
wavebound_ema,evaluation,2024-12,ETHUSDT,12,744,72.25387154570326,63.79992177867633,0.1817931494263993,0.34946236559139787,0.21370967741935484
wavebound_ema,evaluation,2024-12,SOLUSDT,12,744,94.32539261125298,79.88126250833626,0.23107752897287437,0.271505376344086,0.15456989247311828
wavebound_ema,evaluation,2025-01,ALL,12,2232,88.55157474217296,78.03102778712821,-0.026728169746017296,0.34587813620071683,0.19578853046594982
wavebound_ema,evaluation,2025-01,BTCUSDT,12,744,56.855649122574064,51.447910396119994,-0.06777716360856048,0.43548387096774194,0.239247311827957
wavebound_ema,evaluation,2025-01,ETHUSDT,12,744,78.7185825065186,68.633947611963,-0.057236320109140176,0.34139784946236557,0.1975806451612903
wavebound_ema,evaluation,2025-01,SOLUSDT,12,744,130.08049259742623,108.98777641971657,0.0298932928739244,0.260752688172043,0.15053763440860216
wavebound_ema,evaluation,2025-02,ALL,12,2016,97.82895807799648,85.98522130355626,0.006232078438085443,0.32142857142857145,0.19345238095238096
wavebound_ema,evaluation,2025-02,BTCUSDT,12,672,57.42151261831007,53.12682542782907,-0.025162555151228328,0.47023809523809523,0.28720238095238093
wavebound_ema,evaluation,2025-02,ETHUSDT,12,672,108.1205337810626,95.60096404426439,-0.009718827198670328,0.2767857142857143,0.17113095238095238
wavebound_ema,evaluation,2025-02,SOLUSDT,12,672,127.94482783461677,104.77922907275033,0.043819226713899456,0.21726190476190477,0.12202380952380952
wavebound_ema,evaluation,2025-03,ALL,12,2232,94.66678792225434,84.3346093179059,0.016676082294088058,0.34991039426523296,0.2168458781362007
wavebound_ema,evaluation,2025-03,BTCUSDT,12,744,64.90706689133563,59.187376740426785,0.0647910774065923,0.4153225806451613,0.260752688172043
wavebound_ema,evaluation,2025-03,ETHUSDT,12,744,93.08939099392514,83.60988203762872,0.06433689975602558,0.34139784946236557,0.20967741935483872
wavebound_ema,evaluation,2025-03,SOLUSDT,12,744,126.00390588150216,108.28289662007874,-0.05882473264942015,0.29301075268817206,0.18010752688172044
wavebound_ema,evaluation,2025-04,ALL,12,2160,87.90513361712216,78.14260784370963,0.00720393744368801,0.36157407407407405,0.21851851851851853
wavebound_ema,evaluation,2025-04,BTCUSDT,12,720,52.972083221768365,49.40815919371115,-0.03169617739746154,0.49444444444444446,0.2916666666666667
wavebound_ema,evaluation,2025-04,ETHUSDT,12,720,94.7787877668477,85.38421417597846,0.013768191425266378,0.35833333333333334,0.22777777777777777
wavebound_ema,evaluation,2025-04,SOLUSDT,12,720,115.96452986275042,95.95409380827886,0.029570530292946807,0.23194444444444445,0.1361111111111111
wavebound_ema,evaluation,2025-05,ALL,12,2232,70.19969713970177,62.919020421834034,0.07653334976986088,0.3875448028673835,0.235663082437276
wavebound_ema,evaluation,2025-05,BTCUSDT,12,744,35.31356033869616,34.106858857409605,0.11557228802444816,0.5645161290322581,0.34946236559139787
wavebound_ema,evaluation,2025-05,ETHUSDT,12,744,93.1045468776019,83.09157491245608,0.1465367315118635,0.3172043010752688,0.18010752688172044
wavebound_ema,evaluation,2025-05,SOLUSDT,12,744,82.18098420280721,69.43571875003829,-0.01665987260181409,0.28091397849462363,0.1774193548387097
wavebound_ema,evaluation,2025-06,ALL,12,2088,64.51826003177389,58.23891178964251,-0.036496841803453244,0.4133141762452107,0.2547892720306513
wavebound_ema,evaluation,2025-06,BTCUSDT,12,696,33.246414319059504,33.002997471945214,-0.004531594632274194,0.6048850574712644,0.3864942528735632
wavebound_ema,evaluation,2025-06,ETHUSDT,12,696,73.48165872932887,65.23584664717839,-0.06341338842051576,0.367816091954023,0.22413793103448276
wavebound_ema,evaluation,2025-06,SOLUSDT,12,696,86.82670704693334,72.93748547231937,-0.04279196343118451,0.2672413793103448,0.15373563218390804
wavebound_ema,evaluation,2024-10,ALL,24,2232,81.52892077590022,73.19369302680597,-0.06562432551167482,0.40860215053763443,0.2585125448028674
wavebound_ema,evaluation,2024-10,BTCUSDT,24,744,59.625047203301435,55.265334228441894,-0.059222556955777196,0.4946236559139785,0.3064516129032258
wavebound_ema,evaluation,2024-10,ETHUSDT,24,744,78.8654745730005,71.17583807527924,-0.10109259635358316,0.41801075268817206,0.2862903225806452
wavebound_ema,evaluation,2024-10,SOLUSDT,24,744,106.09624055139871,91.90553267189445,-0.02462579951671326,0.3131720430107527,0.1827956989247312
wavebound_ema,evaluation,2024-11,ALL,24,2160,117.21505094347535,102.7736926829545,-0.03208085868978929,0.3699074074074074,0.22824074074074074
wavebound_ema,evaluation,2024-11,BTCUSDT,24,720,85.25626005787854,78.36946066415877,0.07504824147680325,0.46944444444444444,0.31666666666666665
wavebound_ema,evaluation,2024-11,ETHUSDT,24,720,124.24404684761393,106.72424201480132,-0.10450241995065576,0.33611111111111114,0.18194444444444444
wavebound_ema,evaluation,2024-11,SOLUSDT,24,720,142.14484592493355,122.00174182152831,-0.03453639635364523,0.30416666666666664,0.18611111111111112
wavebound_ema,evaluation,2024-12,ALL,24,2232,99.50909298583949,89.66653513424531,0.23263105856320393,0.37231182795698925,0.23118279569892472
wavebound_ema,evaluation,2024-12,BTCUSDT,24,744,71.90289801301594,67.26843098596476,0.26368743766239106,0.44489247311827956,0.28225806451612906
wavebound_ema,evaluation,2024-12,ETHUSDT,24,744,101.35209657941924,91.07645388070358,0.12142423607563936,0.3682795698924731,0.22446236559139784
wavebound_ema,evaluation,2024-12,SOLUSDT,24,744,125.27228436508325,109.04492850071993,0.28188228328365755,0.30376344086021506,0.1868279569892473
wavebound_ema,evaluation,2025-01,ALL,24,2232,125.93003489213812,109.11393163000268,-0.03391602412053942,0.32661290322580644,0.21550179211469533
wavebound_ema,evaluation,2025-01,BTCUSDT,24,744,76.63342708727205,67.88874248862963,-0.058102745491805316,0.42473118279569894,0.2903225806451613
wavebound_ema,evaluation,2025-01,ETHUSDT,24,744,109.01672922991196,93.07594372271834,-0.04653667323539585,0.3346774193548387,0.20967741935483872
wavebound_ema,evaluation,2025-01,SOLUSDT,24,744,192.13994835923032,156.7802942838595,-0.012629209855599656,0.22043010752688172,0.14650537634408603
wavebound_ema,evaluation,2025-02,ALL,24,2016,127.90294235708383,113.2594380817767,-0.022704982656283693,0.34970238095238093,0.20634920634920634
wavebound_ema,evaluation,2025-02,BTCUSDT,24,672,73.8869178005262,68.6426936063442,-0.08237913707367828,0.49107142857142855,0.2931547619047619
wavebound_ema,evaluation,2025-02,ETHUSDT,24,672,140.3203869571785,124.63881347278223,0.04158142420266991,0.3020833333333333,0.16964285714285715
wavebound_ema,evaluation,2025-02,SOLUSDT,24,672,169.50152231354676,140.18885503332282,-0.03224264895458231,0.25595238095238093,0.15625
wavebound_ema,evaluation,2025-03,ALL,24,2232,135.23176123900734,120.26370302279638,0.008493032559815265,0.357078853046595,0.224910394265233
wavebound_ema,evaluation,2025-03,BTCUSDT,24,744,93.93556464176628,86.39573281625762,0.09940085963617419,0.4314516129032258,0.2903225806451613
wavebound_ema,evaluation,2025-03,ETHUSDT,24,744,130.64253418186098,116.91500271128135,0.03958335822224139,0.34543010752688175,0.20430107526881722
wavebound_ema,evaluation,2025-03,SOLUSDT,24,744,181.11718489339475,154.09492729080495,-0.06739029527812007,0.29435483870967744,0.18010752688172044
wavebound_ema,evaluation,2025-04,ALL,24,2160,118.04439175274022,107.81153364938994,0.04132033445461368,0.4203703703703704,0.25787037037037036
wavebound_ema,evaluation,2025-04,BTCUSDT,24,720,73.92527351780578,69.72040671864814,0.024933529321365715,0.5430555555555555,0.3194444444444444
wavebound_ema,evaluation,2025-04,ETHUSDT,24,720,127.0473500703325,117.35677938685897,0.06146366023082605,0.4111111111111111,0.2763888888888889
wavebound_ema,evaluation,2025-04,SOLUSDT,24,720,153.16055167008244,132.01707378959654,0.046389557078620906,0.30694444444444446,0.17777777777777778
wavebound_ema,evaluation,2025-05,ALL,24,2232,96.25745814132478,88.87115498318192,0.13323575235087057,0.43862007168458783,0.2800179211469534
wavebound_ema,evaluation,2025-05,BTCUSDT,24,744,48.267175169981044,47.869033777645036,0.18499704392617888,0.5900537634408602,0.3763440860215054
wavebound_ema,evaluation,2025-05,ETHUSDT,24,744,131.81675426119094,118.49404721361395,0.178171849727135,0.3682795698924731,0.260752688172043
wavebound_ema,evaluation,2025-05,SOLUSDT,24,744,108.68844499280235,97.87459423199289,0.057339993945075024,0.3575268817204301,0.20295698924731181
wavebound_ema,evaluation,2025-06,ALL,24,2088,93.33403064375986,84.79570143744257,-0.02033499860337913,0.44157088122605365,0.29262452107279696
wavebound_ema,evaluation,2025-06,BTCUSDT,24,696,45.452349991642755,45.793120939079294,0.08664361243405216,0.6235632183908046,0.4295977011494253
wavebound_ema,evaluation,2025-06,ETHUSDT,24,696,107.95403520068965,96.83891114208522,-0.0315672618981943,0.4339080459770115,0.27729885057471265
wavebound_ema,evaluation,2025-06,SOLUSDT,24,696,126.5957067389472,106.15348305683163,-0.07069437113446829,0.2672413793103448,0.17097701149425287
mutual_median_consistency,evaluation,2024-10,ALL,1,2232,14.184594929416928,14.885968513203224,0.1305362651433358,0.7813620071684588,0.4560931899641577
mutual_median_consistency,evaluation,2024-10,BTCUSDT,1,744,10.740162768260923,11.135801489866669,0.11990922274635432,0.7755376344086021,0.45564516129032256
mutual_median_consistency,evaluation,2024-10,ETHUSDT,1,744,13.687823971614263,14.106158464144094,0.12822856823335593,0.7594086021505376,0.45026881720430106
mutual_median_consistency,evaluation,2024-10,SOLUSDT,1,744,18.125798048375604,19.08339782256084,0.1480689083394857,0.8091397849462365,0.46236559139784944
mutual_median_consistency,evaluation,2024-11,ALL,1,2160,19.417058573409502,20.072354064233394,0.0728497360265114,0.7560185185185185,0.4449074074074074
mutual_median_consistency,evaluation,2024-11,BTCUSDT,1,720,14.386087505340214,14.83235988677293,0.07699240031970225,0.7402777777777778,0.4375
mutual_median_consistency,evaluation,2024-11,ETHUSDT,1,720,19.341997248399096,19.965963320126345,0.10238368515371364,0.7583333333333333,0.44583333333333336
mutual_median_consistency,evaluation,2024-11,SOLUSDT,1,720,24.52309096648919,24.738109684241312,0.04653076105470882,0.7694444444444445,0.4513888888888889
mutual_median_consistency,evaluation,2024-12,ALL,1,2232,19.15823018071008,19.89055765488413,0.06566052810798606,0.7800179211469535,0.46639784946236557
mutual_median_consistency,evaluation,2024-12,BTCUSDT,1,744,14.393961384663001,14.860118696120008,0.060212207929271025,0.7526881720430108,0.4489247311827957
mutual_median_consistency,evaluation,2024-12,ETHUSDT,1,744,18.96983084837835,19.832745314040974,0.06234410680677884,0.7795698924731183,0.46908602150537637
mutual_median_consistency,evaluation,2024-12,SOLUSDT,1,744,24.110898309088903,24.638339527314546,0.07629832012471689,0.8077956989247311,0.48118279569892475
mutual_median_consistency,evaluation,2025-01,ALL,1,2232,19.691222802235476,20.665657569528133,0.0018540660782725652,0.7974910394265233,0.4874551971326165
mutual_median_consistency,evaluation,2025-01,BTCUSDT,1,744,13.313764794572634,13.680729493921563,0.022956470101112587,0.7809139784946236,0.4838709677419355
mutual_median_consistency,evaluation,2025-01,ETHUSDT,1,744,17.976197501764382,18.372965029365112,0.002274151735021564,0.8024193548387096,0.4798387096774194
mutual_median_consistency,evaluation,2025-01,SOLUSDT,1,744,27.783706110369412,29.090682439926972,0.004833275396811753,0.8091397849462365,0.4986559139784946
mutual_median_consistency,evaluation,2025-02,ALL,1,2016,21.67592274368177,23.198420724642133,0.033109873836008295,0.7599206349206349,0.44642857142857145
mutual_median_consistency,evaluation,2025-02,BTCUSDT,1,672,12.904505563906381,13.385172459686242,0.020796604073100314,0.75,0.4479166666666667
mutual_median_consistency,evaluation,2025-02,ETHUSDT,1,672,23.15209496343678,24.748942756216223,0.013563793525063105,0.7723214285714286,0.44494047619047616
mutual_median_consistency,evaluation,2025-02,SOLUSDT,1,672,28.971167703702154,30.14182083917001,0.05243487117223507,0.7574404761904762,0.44642857142857145
mutual_median_consistency,evaluation,2025-03,ALL,1,2232,20.286412389192495,21.277051729819828,0.03150484023152846,0.7849462365591398,0.4807347670250896
mutual_median_consistency,evaluation,2025-03,BTCUSDT,1,744,15.02354977126182,15.878147285941308,0.0424855263108053,0.7553763440860215,0.44489247311827956
mutual_median_consistency,evaluation,2025-03,ETHUSDT,1,744,19.69605083619695,20.46669259642741,0.029941953724405345,0.7970430107526881,0.49193548387096775
mutual_median_consistency,evaluation,2025-03,SOLUSDT,1,744,26.13963656011871,27.06568847112149,0.030109527926444085,0.8024193548387096,0.5053763440860215
mutual_median_consistency,evaluation,2025-04,ALL,1,2160,19.25049278986115,20.02933320858109,0.01628411371629081,0.7921296296296296,0.487962962962963
mutual_median_consistency,evaluation,2025-04,BTCUSDT,1,720,12.80747941154551,13.309872716088263,0.02235530289731783,0.7791666666666667,0.46111111111111114
mutual_median_consistency,evaluation,2025-04,ETHUSDT,1,720,20.585605279537468,21.26020015453051,0.04857246381005108,0.7902777777777777,0.5083333333333333
mutual_median_consistency,evaluation,2025-04,SOLUSDT,1,720,24.35839367850046,24.92032010277112,-0.014000284658480078,0.8069444444444445,0.49444444444444446
mutual_median_consistency,evaluation,2025-05,ALL,1,2232,16.927228802531776,17.564635203032644,0.0572881470656727,0.7585125448028673,0.4560931899641577
mutual_median_consistency,evaluation,2025-05,BTCUSDT,1,744,10.274652741037247,10.412691706168193,0.05220607025169898,0.7419354838709677,0.4596774193548387
mutual_median_consistency,evaluation,2025-05,ETHUSDT,1,744,20.286835782354665,21.11143009335063,0.04254759074884387,0.7567204301075269,0.4650537634408602
mutual_median_consistency,evaluation,2025-05,SOLUSDT,1,744,20.220197884203422,20.70651190770602,0.07330653737624292,0.7768817204301075,0.4435483870967742
mutual_median_consistency,evaluation,2025-06,ALL,1,2088,14.721941852755917,15.40098691537366,0.0003899154229052504,0.8041187739463601,0.49377394636015326
mutual_median_consistency,evaluation,2025-06,BTCUSDT,1,696,8.587689785169728,8.926946332157959,-0.03136794576608046,0.7787356321839081,0.4870689655172414
mutual_median_consistency,evaluation,2025-06,ETHUSDT,1,696,16.2343395467256,16.54036913492813,0.021726241621392615,0.8189655172413793,0.5043103448275862
mutual_median_consistency,evaluation,2025-06,SOLUSDT,1,696,19.34379622637243,20.02517553404967,0.0026551578446305643,0.8146551724137931,0.4899425287356322
mutual_median_consistency,evaluation,2024-10,ALL,4,2232,26.700312040400867,27.874766448363502,-0.006070813922957024,0.8015232974910395,0.4923835125448029
mutual_median_consistency,evaluation,2024-10,BTCUSDT,4,744,20.185710129405386,20.75809130507365,0.01013555980520508,0.771505376344086,0.4838709677419355
mutual_median_consistency,evaluation,2024-10,ETHUSDT,4,744,26.563480145790006,27.14887279821746,0.021035473760000607,0.7782258064516129,0.47446236559139787
mutual_median_consistency,evaluation,2024-10,SOLUSDT,4,744,33.35174584600721,35.50588646333152,-0.01478683779357135,0.8548387096774194,0.5188172043010753
mutual_median_consistency,evaluation,2024-11,ALL,4,2160,39.01645380384965,40.21308330074339,0.08437819142955826,0.7726851851851851,0.4537037037037037
mutual_median_consistency,evaluation,2024-11,BTCUSDT,4,720,30.207243167345176,31.438976705881863,0.07297493500823368,0.7388888888888889,0.41388888888888886
mutual_median_consistency,evaluation,2024-11,ETHUSDT,4,720,38.3495534667977,39.28511177999113,0.059147104836236176,0.7777777777777778,0.47638888888888886
mutual_median_consistency,evaluation,2024-11,SOLUSDT,4,720,48.49256477740609,49.16456908657712,0.11837664295905921,0.8013888888888889,0.4708333333333333
mutual_median_consistency,evaluation,2024-12,ALL,4,2232,37.4267229373306,38.91629562722836,0.13872736170882077,0.7885304659498208,0.47401433691756273
mutual_median_consistency,evaluation,2024-12,BTCUSDT,4,744,28.82966368780897,29.813866211477986,0.10487721585341372,0.7620967741935484,0.4838709677419355
