round,symbol,horizon_seconds,out_of_sample_rows,utc_days,perpetual_only_binary_log_loss_improvement,spot_perpetual_binary_log_loss_improvement,spot_perpetual_binary_brier_improvement,spot_perpetual_stress_log_loss_skill,spot_perpetual_stress_brier_skill,balanced_accuracy,balanced_accuracy_day_lower_95,MCC,MCC_day_lower_95,perpetual_only_continuous_MSE_skill_vs_zero,spot_perpetual_continuous_MSE_skill_vs_zero,spot_perpetual_continuous_MAE_skill_vs_zero,spot_perpetual_Spearman,spot_perpetual_Spearman_day_lower_95,spot_perpetual_increment_log_loss_improvement,spot_perpetual_increment_log_loss_q_value,spot_perpetual_increment_MSE_improvement,spot_perpetual_increment_MSE_q_value,component_passed,failure_reasons,evaluation_report_sha256
72,BTCUSDT,30,96809,36,0.00035694676971168856,-6.007497949679901e-05,-6.295385341447156e-05,-0.0002825451687580305,-0.0003710797577447522,0.5111284547913142,0.5076094787961618,0.02275595137902722,0.015349766561094965,-0.00025173404234202224,-0.00040042734789769163,-0.0005885732627890494,0.015014055914498982,0.007999150870346411,-0.00041717065692689615,0.9814018598140186,-0.00014865588380897892,0.9814018598140186,false,binary_log_loss_relative_improvement_below_0_002;stress_log_loss_skill_not_positive;binary_brier_score_relative_improvement_below_0_002;stress_brier_score_skill_not_positive;continuous_MSE_skill_vs_zero_below_0_001,65900fa58299d56fffa04206dcff83a343e9b005ca71f654efe4e939508d3e3d
72,BTCUSDT,60,96794,36,-6.83041676536433e-05,-6.596454498164402e-05,-8.755293757454363e-05,-0.0002714362227893563,-0.0003700532151995617,0.5095671643239548,0.5047449910205407,0.02048909694713278,0.01189174342270156,-0.000490606714999009,-0.00039250788493161437,7.673399503205225e-05,0.011462881849470462,0.005558927263337968,2.3394628769347112e-06,0.9695030496950304,9.805072572308454e-05,0.9695030496950304,false,binary_log_loss_relative_improvement_below_0_002;binary_log_loss_positive_folds_below_4;stress_log_loss_skill_not_positive;binary_brier_score_relative_improvement_below_0_002;binary_brier_score_positive_folds_below_4;stress_brier_score_skill_not_positive;continuous_MSE_skill_vs_zero_below_0_001,65900fa58299d56fffa04206dcff83a343e9b005ca71f654efe4e939508d3e3d
72,BTCUSDT,300,96807,36,0.0008666642833564017,0.0010891043507483059,0.0015124357330737863,0.0007076442351450218,0.0009858602421763951,0.5182395707430482,0.513287296807196,0.03725014333490951,0.02892193933858921,-1.7859978043155422e-06,-8.004502665137636e-07,0.000337578837558139,0.019554409003099668,0.024283078484454355,0.00022263301547471214,0.9695030496950304,9.855457776925063e-07,0.9695030496950304,false,binary_log_loss_relative_improvement_below_0_002;binary_brier_score_relative_improvement_below_0_002;continuous_MSE_skill_vs_zero_below_0_001,65900fa58299d56fffa04206dcff83a343e9b005ca71f654efe4e939508d3e3d
72,ETHUSDT,30,92871,36,0.0005874324487676311,0.0007126422226680251,0.0009867242430366433,0.0004517657057879765,0.0006268175152416289,0.5132479907874616,0.5102150702374068,0.027185527454284226,0.021565137345143946,-0.00010937865775262345,-4.610598075616146e-05,0.00015517192139702374,0.02180291840518142,0.014015170771353155,0.0001252833694168804,0.9695030496950304,6.326575707289923e-05,0.9695030496950304,false,binary_log_loss_relative_improvement_below_0_002;binary_brier_score_relative_improvement_below_0_002;continuous_MSE_skill_vs_zero_below_0_001,65900fa58299d56fffa04206dcff83a343e9b005ca71f654efe4e939508d3e3d
72,ETHUSDT,60,92982,36,0.0005744199658779162,0.0005034458993088906,0.0006979775456689879,0.0001322676038600923,0.00018622044569016616,0.510596910812755,0.5071356699150041,0.021607137402776536,0.015107082638727171,-5.378577947068308e-05,-0.00012488664720744502,0.00033905914458198794,0.025965686129906226,0.021788084101703246,-7.101485892186435e-05,0.9695030496950304,-7.109704372690476e-05,0.9814018598140186,false,binary_log_loss_relative_improvement_below_0_002;binary_brier_score_relative_improvement_below_0_002;continuous_MSE_skill_vs_zero_below_0_001,65900fa58299d56fffa04206dcff83a343e9b005ca71f654efe4e939508d3e3d
72,ETHUSDT,300,92919,36,0.0001382950557975236,2.8944287182148846e-05,4.4817953296118065e-05,-0.00013401295727177853,-0.0001810942671560678,0.5145064089800686,0.5099363748971437,0.029012775297145108,0.021272205255281264,-0.00041808714162550054,-0.0004618786458854274,-0.00019432111273576247,0.01036919638920285,0.009249394474394079,-0.00010936589337770175,0.9695030496950304,-4.377320324654928e-05,0.9814018598140186,false,binary_log_loss_relative_improvement_below_0_002;stress_log_loss_skill_not_positive;binary_brier_score_relative_improvement_below_0_002;stress_brier_score_skill_not_positive;continuous_MSE_skill_vs_zero_below_0_001,65900fa58299d56fffa04206dcff83a343e9b005ca71f654efe4e939508d3e3d
72,SOLUSDT,30,77312,36,5.0437464526764024e-05,9.548677332809872e-07,1.9997693585314436e-06,3.625675819718399e-05,5.083340758649246e-05,0.5018565177901028,0.5006459718956692,0.004840087359367476,0.0038099238840632365,-3.025509197907006e-05,-4.917982526486675e-05,-0.00012049808117220451,0.005950421798933522,0.0005599349926652831,-4.94850926960905e-05,0.9695030496950304,-1.8924160733713303e-05,0.9695030496950304,false,binary_log_loss_relative_improvement_below_0_002;binary_brier_score_relative_improvement_below_0_002;continuous_MSE_skill_vs_zero_below_0_001,65900fa58299d56fffa04206dcff83a343e9b005ca71f654efe4e939508d3e3d
72,SOLUSDT,60,77295,36,-0.00011159246312705693,0.00010299981335885216,0.00014273051142898576,3.9802890467122154e-05,5.5424655147739976e-05,0.5024713842678061,0.4997464018777376,0.005765830005614651,0.0011480033678990663,-7.120957593542698e-05,-9.565205592587667e-05,-3.854762125987676e-05,0.007379605744594189,0.007219069496882628,0.00021456833227720122,0.9695030496950304,-2.4440739575835774e-05,0.9695030496950304,false,binary_log_loss_relative_improvement_below_0_002;binary_brier_score_relative_improvement_below_0_002;balanced_accuracy_day_bootstrap_lower_not_above_0_5;continuous_MSE_skill_vs_zero_below_0_001,65900fa58299d56fffa04206dcff83a343e9b005ca71f654efe4e939508d3e3d
72,SOLUSDT,300,77188,36,-9.96529255700261e-05,-0.0001985666396962209,-0.00027124085617237265,-0.00035571727635486106,-0.0004889792424123129,0.5003171455515616,0.49951312622387994,0.0008312511056957092,-0.006887316750446388,-0.0013755229155629767,-0.0014166634611780804,-0.0005315128900251764,-0.005312083577105783,-0.008118834305930177,-9.89038580673882e-05,0.9695030496950304,-4.108403358546672e-05,0.9695030496950304,false,binary_log_loss_relative_improvement_below_0_002;stress_log_loss_skill_not_positive;binary_brier_score_relative_improvement_below_0_002;stress_brier_score_skill_not_positive;binary_accuracy_not_above_majority;balanced_accuracy_day_bootstrap_lower_not_above_0_5;MCC_day_bootstrap_lower_not_above_0;continuous_MSE_skill_vs_zero_below_0_001;Spearman_day_bootstrap_lower_not_above_0,65900fa58299d56fffa04206dcff83a343e9b005ca71f654efe4e939508d3e3d
