candidate_id,role,period,symbol,horizon_hours,rows,pinball_loss,baseline_pinball_loss,median_spearman,coverage_80,coverage_50
cost_aware_utility,evaluation,2024-10,BTCUSDT,4,744,20.193035613256423,20.75809130507365,-0.037764287423034996,0.7836021505376344,0.4946236559139785
cost_aware_utility,evaluation,2024-10,ETHUSDT,4,744,26.747122696036588,27.14887279821746,-0.011074889048890169,0.7688172043010753,0.47580645161290325
cost_aware_utility,evaluation,2024-10,SOLUSDT,4,744,33.597756437399305,35.50588646333152,-0.06378338986636332,0.8333333333333334,0.5013440860215054
cost_aware_utility,evaluation,2024-11,ALL,4,2160,39.04365610154106,40.21308330074339,0.08850598104694953,0.7615740740740741,0.4449074074074074
cost_aware_utility,evaluation,2024-11,BTCUSDT,4,720,30.254723712729287,31.438976705881863,0.08497299699009193,0.7361111111111112,0.42777777777777776
cost_aware_utility,evaluation,2024-11,ETHUSDT,4,720,38.31237826071074,39.28511177999113,0.05614584518874457,0.7625,0.4527777777777778
cost_aware_utility,evaluation,2024-11,SOLUSDT,4,720,48.563866331183135,49.16456908657712,0.13827180736588354,0.7861111111111111,0.45416666666666666
cost_aware_utility,evaluation,2024-12,ALL,4,2232,37.52130240928609,38.91629562722836,0.06069635229332069,0.7800179211469535,0.46639784946236557
cost_aware_utility,evaluation,2024-12,BTCUSDT,4,744,28.859600641297398,29.813866211477986,0.04563064899296808,0.7688172043010753,0.4771505376344086
cost_aware_utility,evaluation,2024-12,ETHUSDT,4,744,36.736144250850266,38.2286400357619,0.06701470344416839,0.7809139784946236,0.4583333333333333
cost_aware_utility,evaluation,2024-12,SOLUSDT,4,744,46.96816233571062,47.58388911828192,0.041641012879973495,0.7903225806451613,0.4637096774193548
cost_aware_utility,evaluation,2025-01,ALL,4,2232,41.70154580833138,43.05076053185397,-0.05397709715620598,0.7603046594982079,0.4578853046594982
cost_aware_utility,evaluation,2025-01,BTCUSDT,4,744,27.9576733327485,28.53476727766479,0.00535983242018965,0.771505376344086,0.478494623655914
cost_aware_utility,evaluation,2025-01,ETHUSDT,4,744,39.62680124599127,40.22114205791177,-0.05449391695661639,0.7486559139784946,0.45698924731182794
cost_aware_utility,evaluation,2025-01,SOLUSDT,4,744,57.52016284625439,58.25741569526886,-0.08590947858004724,0.760752688172043,0.4381720430107527
cost_aware_utility,evaluation,2025-02,ALL,4,2016,44.67295088376322,46.520993502054395,0.005637961470241924,0.7688492063492064,0.4781746031746032
cost_aware_utility,evaluation,2025-02,BTCUSDT,4,672,27.175250046617418,28.30703111997797,-0.027630777256261386,0.7648809523809523,0.5089285714285714
cost_aware_utility,evaluation,2025-02,ETHUSDT,4,672,49.48840359677415,50.58241619439148,-0.024570273586788826,0.7678571428571429,0.46875
cost_aware_utility,evaluation,2025-02,SOLUSDT,4,672,57.3551990078981,58.326645742878775,0.02920167974183515,0.7738095238095238,0.4568452380952381
cost_aware_utility,evaluation,2025-03,ALL,4,2232,43.023447555278494,44.6322032155242,-0.03221591450980248,0.7876344086021505,0.45340501792114696
cost_aware_utility,evaluation,2025-03,BTCUSDT,4,744,30.65252596604857,32.3482801627415,-0.032988152102746075,0.7795698924731183,0.45161290322580644
cost_aware_utility,evaluation,2025-03,ETHUSDT,4,744,42.90520684072712,44.420359064909945,-0.028594456101356764,0.7889784946236559,0.4475806451612903
cost_aware_utility,evaluation,2025-03,SOLUSDT,4,744,55.51260985905981,56.06548475963535,-0.0440147882364288,0.7943548387096774,0.46102150537634407
cost_aware_utility,evaluation,2025-04,ALL,4,2160,40.95512383189801,42.59438057970002,0.047135246966383326,0.7893518518518519,0.47175925925925927
cost_aware_utility,evaluation,2025-04,BTCUSDT,4,720,26.223881077984892,27.10503143275032,0.08168804337971329,0.8125,0.4888888888888889
cost_aware_utility,evaluation,2025-04,ETHUSDT,4,720,44.09129155930397,45.58831123460073,0.037662784843334955,0.7777777777777778,0.475
cost_aware_utility,evaluation,2025-04,SOLUSDT,4,720,52.55019885840515,53.38429533080863,0.044696395376277086,0.7777777777777778,0.4513888888888889
cost_aware_utility,evaluation,2025-05,ALL,4,2232,33.79371979657961,35.08196492900675,0.05321693149943973,0.7732974910394266,0.4435483870967742
cost_aware_utility,evaluation,2025-05,BTCUSDT,4,744,19.92170423921682,20.304596138933654,0.05360619152502814,0.793010752688172,0.45698924731182794
cost_aware_utility,evaluation,2025-05,ETHUSDT,4,744,41.792692756993674,43.359552757415884,0.042171824085489244,0.7540322580645161,0.4381720430107527
cost_aware_utility,evaluation,2025-05,SOLUSDT,4,744,39.666762393528316,40.691332712483195,0.07611133952248846,0.7728494623655914,0.43548387096774194
cost_aware_utility,evaluation,2025-06,ALL,4,2088,31.45055132262215,32.49655136215502,0.02217486636042643,0.7835249042145593,0.4707854406130268
cost_aware_utility,evaluation,2025-06,BTCUSDT,4,696,18.171907655216845,18.78100116017495,0.007507775998564926,0.7959770114942529,0.5
cost_aware_utility,evaluation,2025-06,ETHUSDT,4,696,35.51220269052555,35.842369721784586,0.02668237942174831,0.7658045977011494,0.46264367816091956
cost_aware_utility,evaluation,2025-06,SOLUSDT,4,696,40.66754362212404,41.38438293717729,0.014851009411636577,0.7887931034482759,0.44971264367816094
cost_aware_utility,evaluation,2024-10,ALL,12,2232,47.93518921241796,49.34466325738595,-0.08784884526195781,0.8118279569892473,0.5103046594982079
cost_aware_utility,evaluation,2024-10,BTCUSDT,12,744,35.83575388499122,36.52325975374525,-0.028005222737030065,0.7997311827956989,0.5053763440860215
cost_aware_utility,evaluation,2024-10,ETHUSDT,12,744,47.14448759277498,47.72390162360997,-0.09055848378617548,0.7943548387096774,0.5094086021505376
cost_aware_utility,evaluation,2024-10,SOLUSDT,12,744,60.825326159487695,63.26149402713776,-0.12418601615365407,0.8413978494623656,0.5161290322580645
cost_aware_utility,evaluation,2024-11,ALL,12,2160,67.33039473565867,68.91606847889405,0.12691072107425722,0.7828703703703703,0.475462962962963
cost_aware_utility,evaluation,2024-11,BTCUSDT,12,720,51.02484719304741,52.547597580404336,0.12968733221579,0.7763888888888889,0.49583333333333335
cost_aware_utility,evaluation,2024-11,ETHUSDT,12,720,68.21254435276705,68.87825591165986,0.05551920431945277,0.7513888888888889,0.44722222222222224
cost_aware_utility,evaluation,2024-11,SOLUSDT,12,720,82.75379266116153,83.88377753915637,0.15671699469584882,0.8208333333333333,0.48333333333333334
cost_aware_utility,evaluation,2024-12,ALL,12,2232,62.80950298400368,65.13268582265016,0.11874594815972483,0.7934587813620072,0.4843189964157706
cost_aware_utility,evaluation,2024-12,BTCUSDT,12,744,48.131231584501755,49.89851665526805,0.12419551521787969,0.7795698924731183,0.478494623655914
cost_aware_utility,evaluation,2024-12,ETHUSDT,12,744,61.57337780384843,63.79992177867633,0.07077304025709247,0.793010752688172,0.48118279569892475
cost_aware_utility,evaluation,2024-12,SOLUSDT,12,744,78.72389956366085,79.88126250833626,0.13046798625957448,0.8077956989247311,0.4932795698924731
cost_aware_utility,evaluation,2025-01,ALL,12,2232,75.75931310411711,78.03102778712821,-0.05405782072619922,0.7553763440860215,0.44489247311827956
cost_aware_utility,evaluation,2025-01,BTCUSDT,12,744,50.0273982502479,51.447910396119994,-0.026729638275051523,0.7782258064516129,0.44623655913978494
cost_aware_utility,evaluation,2025-01,ETHUSDT,12,744,67.98359851804882,68.633947611963,-0.033658826830602256,0.7661290322580645,0.4596774193548387
cost_aware_utility,evaluation,2025-01,SOLUSDT,12,744,109.26694254405457,108.98777641971657,-0.06654315940624439,0.7217741935483871,0.42876344086021506
cost_aware_utility,evaluation,2025-02,ALL,12,2016,83.08878406726006,85.98522130355626,-0.0446955691697963,0.7504960317460317,0.4191468253968254
cost_aware_utility,evaluation,2025-02,BTCUSDT,12,672,50.98164489366417,53.12682542782907,-0.09813593039849344,0.7797619047619048,0.4375
cost_aware_utility,evaluation,2025-02,ETHUSDT,12,672,93.44557262370803,95.60096404426439,-0.013491389496188172,0.7440476190476191,0.43601190476190477
cost_aware_utility,evaluation,2025-02,SOLUSDT,12,672,104.83913468440798,104.77922907275033,-0.09721599193440472,0.7276785714285714,0.38392857142857145
cost_aware_utility,evaluation,2025-03,ALL,12,2232,82.95762373886018,84.3346093179059,0.03299078307990547,0.7701612903225806,0.46729390681003585
cost_aware_utility,evaluation,2025-03,BTCUSDT,12,744,56.87869300620761,59.187376740426785,0.03307003053978287,0.7728494623655914,0.44623655913978494
cost_aware_utility,evaluation,2025-03,ETHUSDT,12,744,82.979831638532,83.60988203762872,0.07207715104998169,0.7647849462365591,0.46102150537634407
cost_aware_utility,evaluation,2025-03,SOLUSDT,12,744,109.0143465718409,108.28289662007874,-0.00294846874210536,0.7728494623655914,0.4946236559139785
cost_aware_utility,evaluation,2025-04,ALL,12,2160,75.64709920786123,78.14260784370963,0.049121562121200536,0.7777777777777778,0.46805555555555556
cost_aware_utility,evaluation,2025-04,BTCUSDT,12,720,48.332046824332934,49.40815919371115,0.056542386591537916,0.8041666666666667,0.5236111111111111
cost_aware_utility,evaluation,2025-04,ETHUSDT,12,720,83.45240276899271,85.38421417597846,0.059950057774031194,0.7625,0.4666666666666667
cost_aware_utility,evaluation,2025-04,SOLUSDT,12,720,95.15684803025802,95.95409380827886,0.024583220003639408,0.7666666666666667,0.41388888888888886
cost_aware_utility,evaluation,2025-05,ALL,12,2232,59.96507042535695,62.919020421834034,0.12775591913724876,0.7889784946236559,0.46415770609318996
cost_aware_utility,evaluation,2025-05,BTCUSDT,12,744,32.9638380213011,34.106858857409605,0.11852069849008587,0.8185483870967742,0.510752688172043
cost_aware_utility,evaluation,2025-05,ETHUSDT,12,744,80.00948265664607,83.09157491245608,0.13696374358703897,0.7459677419354839,0.4368279569892473
cost_aware_utility,evaluation,2025-05,SOLUSDT,12,744,66.92189059812365,69.43571875003829,0.11828395034029086,0.8024193548387096,0.44489247311827956
cost_aware_utility,evaluation,2025-06,ALL,12,2088,55.949085617747684,58.23891178964251,0.02913544484712469,0.7950191570881227,0.4942528735632184
cost_aware_utility,evaluation,2025-06,BTCUSDT,12,696,31.413107398438605,33.002997471945214,0.10682650634056648,0.8275862068965517,0.5589080459770115
cost_aware_utility,evaluation,2025-06,ETHUSDT,12,696,64.35485260765059,65.23584664717839,0.05235184137852731,0.7887931034482759,0.49137931034482757
cost_aware_utility,evaluation,2025-06,SOLUSDT,12,696,72.07929684715388,72.93748547231937,-0.0202891365233643,0.7686781609195402,0.4324712643678161
cost_aware_utility,evaluation,2024-10,ALL,24,2232,72.49245900502665,73.19369302680597,-0.1769803362498867,0.7956989247311828,0.4798387096774194
cost_aware_utility,evaluation,2024-10,BTCUSDT,24,744,55.22437701580665,55.265334228441894,-0.11544131166342311,0.8077956989247311,0.4825268817204301
cost_aware_utility,evaluation,2024-10,ETHUSDT,24,744,71.71189150107047,71.17583807527924,-0.2323407005472452,0.7741935483870968,0.4717741935483871
cost_aware_utility,evaluation,2024-10,SOLUSDT,24,744,90.54110849820283,91.90553267189445,-0.17058740056941937,0.8051075268817204,0.4852150537634409
cost_aware_utility,evaluation,2024-11,ALL,24,2160,101.64986511803838,102.7736926829545,0.044012718290715604,0.774074074074074,0.49027777777777776
cost_aware_utility,evaluation,2024-11,BTCUSDT,24,720,77.06623168571629,78.36946066415877,0.08002828580559247,0.775,0.5236111111111111
cost_aware_utility,evaluation,2024-11,ETHUSDT,24,720,105.66417300043946,106.72424201480132,0.005238243129327023,0.7347222222222223,0.425
cost_aware_utility,evaluation,2024-11,SOLUSDT,24,720,122.2191906679594,122.00174182152831,-0.01096520247917145,0.8125,0.5222222222222223
cost_aware_utility,evaluation,2024-12,ALL,24,2232,86.65964134945615,89.66653513424531,0.13191246424995365,0.831989247311828,0.5022401433691757
cost_aware_utility,evaluation,2024-12,BTCUSDT,24,744,64.78083859578426,67.26843098596476,0.16089634452115248,0.8266129032258065,0.4771505376344086
cost_aware_utility,evaluation,2024-12,ETHUSDT,24,744,88.45626989491133,91.07645388070358,0.024008943106724318,0.8293010752688172,0.510752688172043
cost_aware_utility,evaluation,2024-12,SOLUSDT,24,744,106.74181555767287,109.04492850071993,0.1237490300610417,0.8400537634408602,0.5188172043010753
cost_aware_utility,evaluation,2025-01,ALL,24,2232,106.9731944194658,109.11393163000268,-0.05326972665676111,0.7647849462365591,0.4368279569892473
cost_aware_utility,evaluation,2025-01,BTCUSDT,24,744,67.80995911418366,67.88874248862963,0.005088118389809544,0.8051075268817204,0.4475806451612903
cost_aware_utility,evaluation,2025-01,ETHUSDT,24,744,94.23143013796168,93.07594372271834,-0.09276526792460309,0.782258064516129,0.4489247311827957
cost_aware_utility,evaluation,2025-01,SOLUSDT,24,744,158.87819400625204,156.7802942838595,-0.045075186841639824,0.706989247311828,0.41397849462365593
cost_aware_utility,evaluation,2025-02,ALL,24,2016,112.79673664040519,113.2594380817767,-0.13852444022570526,0.7658730158730159,0.47371031746031744
cost_aware_utility,evaluation,2025-02,BTCUSDT,24,672,68.76534628076013,68.6426936063442,-0.20348557186608,0.7872023809523809,0.48660714285714285
cost_aware_utility,evaluation,2025-02,ETHUSDT,24,672,125.41819050678811,124.63881347278223,-0.13894285688977917,0.7648809523809523,0.46875
cost_aware_utility,evaluation,2025-02,SOLUSDT,24,672,144.20667313366727,140.18885503332282,-0.29503099572582925,0.7455357142857143,0.46577380952380953
cost_aware_utility,evaluation,2025-03,ALL,24,2232,119.17474032818572,120.26370302279638,0.10570242543614022,0.7558243727598566,0.49910394265232977
cost_aware_utility,evaluation,2025-03,BTCUSDT,24,744,84.30619848776487,86.39573281625762,0.18049649802136825,0.7567204301075269,0.49731182795698925
cost_aware_utility,evaluation,2025-03,ETHUSDT,24,744,115.68770735034973,116.91500271128135,0.11012655609095444,0.7634408602150538,0.4986559139784946
cost_aware_utility,evaluation,2025-03,SOLUSDT,24,744,157.53031514644252,154.09492729080495,0.06896938358357735,0.7473118279569892,0.5013440860215054
cost_aware_utility,evaluation,2025-04,ALL,24,2160,105.20219418393482,107.81153364938994,-0.007322440746026872,0.8023148148148148,0.537962962962963
cost_aware_utility,evaluation,2025-04,BTCUSDT,24,720,69.19201565150875,69.72040671864814,0.020734993701762544,0.8194444444444444,0.5555555555555556
cost_aware_utility,evaluation,2025-04,ETHUSDT,24,720,115.7911848604316,117.35677938685897,0.0380221605365751,0.8083333333333333,0.5583333333333333
cost_aware_utility,evaluation,2025-04,SOLUSDT,24,720,130.62338203986417,132.01707378959654,-0.059035189754095455,0.7791666666666667,0.5
cost_aware_utility,evaluation,2025-05,ALL,24,2232,84.59616078927286,88.87115498318192,0.19929648804403316,0.8369175627240143,0.5089605734767025
cost_aware_utility,evaluation,2025-05,BTCUSDT,24,744,46.06648735982156,47.869033777645036,0.21607337823146658,0.8723118279569892,0.532258064516129
cost_aware_utility,evaluation,2025-05,ETHUSDT,24,744,114.7744746780408,118.49404721361395,0.19028000968554895,0.793010752688172,0.4717741935483871
cost_aware_utility,evaluation,2025-05,SOLUSDT,24,744,92.94752032995626,97.87459423199289,0.16998182065591913,0.8454301075268817,0.5228494623655914
cost_aware_utility,evaluation,2025-06,ALL,24,2088,81.56574798065674,84.79570143744257,0.12496749617274841,0.7878352490421456,0.514367816091954
cost_aware_utility,evaluation,2025-06,BTCUSDT,24,696,42.93253125653072,45.793120939079294,0.19478667301156355,0.8577586206896551,0.5603448275862069
cost_aware_utility,evaluation,2025-06,ETHUSDT,24,696,96.67239480361475,96.83891114208522,0.14385164900286768,0.7399425287356322,0.5445402298850575
cost_aware_utility,evaluation,2025-06,SOLUSDT,24,696,105.09231788182471,106.15348305683163,0.09973839757660058,0.7658045977011494,0.4382183908045977
cost_aware_utility_rank,evaluation,2024-10,ALL,1,2232,14.268481269765513,14.885968513203224,0.0494829551171995,0.8028673835125448,0.47401433691756273
cost_aware_utility_rank,evaluation,2024-10,BTCUSDT,1,744,10.759593934526551,11.135801489866669,0.057087336319613796,0.8252688172043011,0.5053763440860215
cost_aware_utility_rank,evaluation,2024-10,ETHUSDT,1,744,13.776127862991009,14.106158464144094,0.05555521925177109,0.7674731182795699,0.46236559139784944
cost_aware_utility_rank,evaluation,2024-10,SOLUSDT,1,744,18.26972201177898,19.08339782256084,0.05432701354903843,0.8158602150537635,0.4543010752688172
cost_aware_utility_rank,evaluation,2024-11,ALL,1,2160,19.463050140190706,20.072354064233394,0.0727665348484133,0.7763888888888889,0.46296296296296297
cost_aware_utility_rank,evaluation,2024-11,BTCUSDT,1,720,14.395616422440035,14.83235988677293,0.04549356126587178,0.7930555555555555,0.4888888888888889
cost_aware_utility_rank,evaluation,2024-11,ETHUSDT,1,720,19.439047593441767,19.965963320126345,0.10392866627186137,0.7652777777777777,0.4444444444444444
cost_aware_utility_rank,evaluation,2024-11,SOLUSDT,1,720,24.554486404690334,24.738109684241312,0.06266231866445215,0.7708333333333334,0.45555555555555555
cost_aware_utility_rank,evaluation,2024-12,ALL,1,2232,19.151413974424663,19.89055765488413,0.07514248106036257,0.803763440860215,0.49507168458781364
cost_aware_utility_rank,evaluation,2024-12,BTCUSDT,1,744,14.32395160546227,14.860118696120008,0.06418538094015677,0.8185483870967742,0.5026881720430108
cost_aware_utility_rank,evaluation,2024-12,ETHUSDT,1,744,19.030989837522746,19.832745314040974,0.08664658848101514,0.7943548387096774,0.4932795698924731
cost_aware_utility_rank,evaluation,2024-12,SOLUSDT,1,744,24.099300480288978,24.638339527314546,0.07497066562922898,0.7983870967741935,0.489247311827957
cost_aware_utility_rank,evaluation,2025-01,ALL,1,2232,19.835988196616764,20.665657569528133,-0.00936383375434884,0.803763440860215,0.5098566308243727
cost_aware_utility_rank,evaluation,2025-01,BTCUSDT,1,744,13.351280287010212,13.680729493921563,0.0013995967851203864,0.8131720430107527,0.5336021505376344
cost_aware_utility_rank,evaluation,2025-01,ETHUSDT,1,744,18.004209178715204,18.372965029365112,0.028864684081812,0.8010752688172043,0.4946236559139785
cost_aware_utility_rank,evaluation,2025-01,SOLUSDT,1,744,28.152475124124873,29.090682439926972,-0.03320881594747192,0.7970430107526881,0.5013440860215054
cost_aware_utility_rank,evaluation,2025-02,ALL,1,2016,21.81021371192918,23.198420724642133,0.07307612784283642,0.7777777777777778,0.46875
cost_aware_utility_rank,evaluation,2025-02,BTCUSDT,1,672,12.886713935638658,13.385172459686242,0.060772406654559,0.8005952380952381,0.5148809523809523
cost_aware_utility_rank,evaluation,2025-02,ETHUSDT,1,672,23.42646325112171,24.748942756216223,0.09399498146361956,0.7797619047619048,0.46279761904761907
cost_aware_utility_rank,evaluation,2025-02,SOLUSDT,1,672,29.117463949027165,30.14182083917001,0.05634322562439875,0.7529761904761905,0.42857142857142855
cost_aware_utility_rank,evaluation,2025-03,ALL,1,2232,20.42939670029721,21.277051729819828,0.02138567182117355,0.8158602150537635,0.5031362007168458
cost_aware_utility_rank,evaluation,2025-03,BTCUSDT,1,744,15.093032416336401,15.878147285941308,0.020845463337254372,0.8279569892473119,0.5040322580645161
cost_aware_utility_rank,evaluation,2025-03,ETHUSDT,1,744,19.84428728452719,20.46669259642741,0.039163417996414256,0.8104838709677419,0.4986559139784946
cost_aware_utility_rank,evaluation,2025-03,SOLUSDT,1,744,26.350870400028036,27.06568847112149,0.005007551209772491,0.8091397849462365,0.5067204301075269
cost_aware_utility_rank,evaluation,2025-04,ALL,1,2160,19.230733334060762,20.02933320858109,0.046113142427374465,0.8240740740740741,0.5282407407407408
cost_aware_utility_rank,evaluation,2025-04,BTCUSDT,1,720,12.821239984658948,13.309872716088263,0.08475405366651298,0.8513888888888889,0.5541666666666667
cost_aware_utility_rank,evaluation,2025-04,ETHUSDT,1,720,20.580652424450317,21.26020015453051,0.0580973664429651,0.8166666666666667,0.5319444444444444
cost_aware_utility_rank,evaluation,2025-04,SOLUSDT,1,720,24.290307593073013,24.92032010277112,0.018315043634827097,0.8041666666666667,0.4986111111111111
cost_aware_utility_rank,evaluation,2025-05,ALL,1,2232,16.93103804550369,17.564635203032644,0.07001440457877514,0.7912186379928315,0.4843189964157706
cost_aware_utility_rank,evaluation,2025-05,BTCUSDT,1,744,10.223437327407568,10.412691706168193,0.06834675780329187,0.8198924731182796,0.532258064516129
cost_aware_utility_rank,evaluation,2025-05,ETHUSDT,1,744,20.385883910219988,21.11143009335063,0.06824191843800419,0.7782258064516129,0.4825268817204301
cost_aware_utility_rank,evaluation,2025-05,SOLUSDT,1,744,20.18379289888351,20.70651190770602,0.07857035935433725,0.7755376344086021,0.4381720430107527
cost_aware_utility_rank,evaluation,2025-06,ALL,1,2088,14.77455315278459,15.40098691537366,0.01634217850061858,0.8323754789272031,0.5411877394636015
cost_aware_utility_rank,evaluation,2025-06,BTCUSDT,1,696,8.641371797116836,8.926946332157959,0.01722030874780708,0.8591954022988506,0.5804597701149425
cost_aware_utility_rank,evaluation,2025-06,ETHUSDT,1,696,16.31194392790705,16.54036913492813,0.02603837499371242,0.8275862068965517,0.5445402298850575
cost_aware_utility_rank,evaluation,2025-06,SOLUSDT,1,696,19.370343733329882,20.02517553404967,0.010896826592623334,0.8103448275862069,0.4985632183908046
cost_aware_utility_rank,evaluation,2024-10,ALL,4,2232,26.95661082384011,27.874766448363502,-0.06653741808670165,0.8100358422939068,0.4982078853046595
cost_aware_utility_rank,evaluation,2024-10,BTCUSDT,4,744,20.273679548410136,20.75809130507365,-0.040058865059965025,0.8172043010752689,0.5147849462365591
cost_aware_utility_rank,evaluation,2024-10,ETHUSDT,4,744,26.796616035101533,27.14887279821746,-0.04368739104121691,0.7728494623655914,0.4825268817204301
cost_aware_utility_rank,evaluation,2024-10,SOLUSDT,4,744,33.79953688800865,35.50588646333152,-0.09379789779298277,0.8400537634408602,0.49731182795698925
cost_aware_utility_rank,evaluation,2024-11,ALL,4,2160,38.908750473158605,40.21308330074339,0.10756106676882336,0.7865740740740741,0.4532407407407407
cost_aware_utility_rank,evaluation,2024-11,BTCUSDT,4,720,30.04499068340059,31.438976705881863,0.08627051749714022,0.7791666666666667,0.45416666666666666
cost_aware_utility_rank,evaluation,2024-11,ETHUSDT,4,720,38.2145185907569,39.28511177999113,0.089835499939879,0.7791666666666667,0.4583333333333333
cost_aware_utility_rank,evaluation,2024-11,SOLUSDT,4,720,48.466742145318335,49.16456908657712,0.14788840256250493,0.8013888888888889,0.44722222222222224
