round_id,symbol,objective,risk_level,leverage,effective_leverage,leverage_applies,risk_per_trade,max_position_pct,max_drawdown_limit_pct,accepted,reason,start_utc,end_utc,duration_years,candles,rows,training_rows,training_positive_rate_pct,model_candidate_count,model_selected_candidate,model_selection_score,candidate_diagnostics_path,model_training_backend_kind,model_training_backend_device,probability_calibration_backend_kind,probability_calibration_backend_device,threshold_source,threshold_calibration_score,threshold_calibration_pnl,threshold_calibration_trades,threshold_diagnostic_best_threshold,threshold_diagnostic_best_score,threshold_diagnostic_best_pnl,threshold_diagnostic_best_trades,decision_threshold,round_selection_gate_passed,round_selection_reject_reason,model_quality_warnings,meta_label_policy_reason,starting_cash,ending_cash,realized_pnl,roi_pct,buy_hold_pnl,buy_hold_roi_pct,edge_vs_buy_hold,market_edge_pct,max_drawdown_pct,trades,closed_trades,win_rate_pct,total_fees,profit_factor,expectancy,avg_trade_return_pct,max_consecutive_losses,low_liquidity_sample_rate_pct,weekend_sample_rate_pct,scoring_backend_kind,scoring_backend_device,chart_path,timeline_csv_path,stopped_by_liquidation,liquidation_events,liquidation_loss
round-activity-probe-smoke,BTCUSDT,conservative,conservative,5.0,5.0,True,0.005,0.1,10.0,False,selection_gate_failed: realized_pnl<=0.0; realized_pnl<=0.0; edge_vs_buy_hold<0.0; market_edge_pct<0.002; profit_factor<1.1; expectancy<=0.0,2019-12-31T18:00:05Z,2019-12-31T23:59:51Z,0.000684019063553629,86393,21587,51808,0.09651019147621989,3,intraday_micro_triple_barrier,0.0,docs/optimization/round-activity-probe-smoke/data/candidate-diagnostics.csv,directml,privateuseone:0,directml,privateuseone:0,round_selection_rejected_best_threshold_diagnostic,-1.757832524648808,-0.8588753226522385,1,0.525,-1.757832524648808,-0.8588753226522385,1,0.525,False,realized_pnl<=0.0,round_selection_gate_failed_diagnostic_holdout_only,,1000.0,999.1881174960189,-0.81188250398111,-0.08118825039811099,0.048645762581411414,0.004864576258141141,-0.8605282665625213,-0.08605282665625213,0.08118825039811099,1,1,0.0,0.04007718053234488,0.0,-0.811882503981163,-0.0811882503981163,1,7.023431060873661,0.0,directml,privateuseone:0,docs/optimization/round-activity-probe-smoke/charts/01-BTCUSDT-conservative.svg,docs/optimization/round-activity-probe-smoke/data/01-BTCUSDT-conservative-timeline.csv.gz,False,0,0.0
round-activity-probe-smoke,ETHUSDT,conservative,conservative,5.0,5.0,True,0.005,0.1,10.0,False,selection_gate_failed: realized_pnl<=0.0; realized_pnl<=0.0; edge_vs_buy_hold<0.0; market_edge_pct<0.002; profit_factor<1.1; expectancy<=0.0; max_consecutive_losses>3,2019-12-31T18:00:10Z,2019-12-31T23:59:57Z,0.000684050751641443,86398,21588,51813,2.1751297936811227,3,intraday_activity_triple_barrier,0.0,docs/optimization/round-activity-probe-smoke/data/candidate-diagnostics.csv,directml,privateuseone:0,directml,privateuseone:0,round_selection_rejected_best_threshold_diagnostic,-1.2577821013459656,-0.5984358833311489,1,0.525,-1.2577821013459656,-0.5984358833311489,1,0.525,False,realized_pnl<=0.0,round_selection_gate_failed_diagnostic_holdout_only,,1000.0,997.6110240439983,-2.388975956001673,-0.23889759560016727,-1.0449092189337148,-0.10449092189337147,-1.344066737067958,-0.1344066737067958,0.2407102604171314,4,4,0.0,0.1597452904928927,0.0,-0.5972439890004211,-0.059777978635912415,4,0.1218417340002565,0.0,directml,privateuseone:0,docs/optimization/round-activity-probe-smoke/charts/02-ETHUSDT-conservative.svg,docs/optimization/round-activity-probe-smoke/data/02-ETHUSDT-conservative-timeline.csv.gz,False,0,0.0
round-activity-probe-smoke,SOLUSDT,conservative,conservative,5.0,5.0,True,0.005,0.1,10.0,False,selection_gate_failed: realized_pnl<=0.0; market_edge_pct<0.002; profit_factor<1.1; expectancy<=0.0; realized_pnl<=0.0; profit_factor<1.1; expectancy<=0.0,2020-09-14T19:45:08Z,2020-09-14T23:59:51Z,0.00048428904606180443,61191,15284,36681,16.032823532619066,3,default,-4.500113322289216e-05,docs/optimization/round-activity-probe-smoke/data/candidate-diagnostics.csv,directml,privateuseone:0,directml,privateuseone:0,round_selection_rejected_best_threshold_diagnostic,-1.7525552355515919,-0.8562368100160711,1,0.85,-1.7525552355515919,-0.8562368100160711,1,0.85,False,realized_pnl<=0.0; market_edge_pct<0.002; profit_factor<1.1; expectancy<=0.0,round_selection_probability_inversion_variant; round_selection_gate_failed_diagnostic_holdout_only,,1000.0,999.2530283050949,-0.7469716949051417,-0.07469716949051416,-3.520304332608522,-0.3520304332608522,2.7733326377033802,0.27733326377033807,0.07469716949051416,1,1,0.0,0.04007069010048046,0.0,-0.7469716949051332,-0.07469716949051332,1,6.685798495307531,0.0,directml,privateuseone:0,docs/optimization/round-activity-probe-smoke/charts/03-SOLUSDT-conservative.svg,docs/optimization/round-activity-probe-smoke/data/03-SOLUSDT-conservative-timeline.csv.gz,False,0,0.0
