round_id,symbol,objective,risk_level,leverage,effective_leverage,leverage_applies,risk_per_trade,max_position_pct,max_drawdown_limit_pct,accepted,reason,start_utc,end_utc,duration_years,candles,rows,training_rows,training_positive_rate_pct,model_candidate_count,model_selected_candidate,model_selection_score,candidate_diagnostics_path,model_training_backend_kind,model_training_backend_device,probability_calibration_backend_kind,probability_calibration_backend_device,threshold_source,threshold_calibration_score,threshold_calibration_pnl,threshold_calibration_trades,threshold_diagnostic_best_threshold,threshold_diagnostic_best_score,threshold_diagnostic_best_pnl,threshold_diagnostic_best_trades,decision_threshold,round_selection_gate_passed,round_selection_reject_reason,model_quality_warnings,meta_label_policy_reason,starting_cash,ending_cash,realized_pnl,roi_pct,buy_hold_pnl,buy_hold_roi_pct,edge_vs_buy_hold,market_edge_pct,max_drawdown_pct,trades,closed_trades,win_rate_pct,total_fees,profit_factor,expectancy,avg_trade_return_pct,max_consecutive_losses,low_liquidity_sample_rate_pct,weekend_sample_rate_pct,scoring_backend_kind,scoring_backend_device,chart_path,timeline_csv_path,stopped_by_liquidation,liquidation_events,liquidation_loss,long_decision_threshold,short_decision_threshold,threshold_diagnostic_best_long_threshold,threshold_diagnostic_best_short_threshold
round-information-event-window-smoke,BTCUSDT,conservative,conservative,5.0,5.0,True,0.005,0.1,10.0,False,selection_gate_failed: realized_pnl<=0.0; market_edge_pct<0.002; closed_trades<5; realized_pnl<=0.0,2024-06-06T06:00:06Z,2024-06-07T23:59:51Z,0.004790763556163966,604800,151186,362846,0.012401955650606592,3,default,0.0,docs/optimization/round-information-event-window-smoke/data/candidate-diagnostics.csv,directml,privateuseone:0,cpu,cpu,round_selection_rejected_no_entry_diagnostic_recorded,-1.136516363405168,-0.5482835984241774,1,0.55,-1.136516363405168,-0.5482835984241774,1,1.0,False,realized_pnl<=0.0; market_edge_pct<0.002,round_selection_gate_failed_diagnostic_holdout_only; round_selection_failed_no_entry_enforced,,1000.0,1000.0,0.0,0.0,-5.084340289864844,-0.5084340289864845,5.084340289864844,0.5084340289864845,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,37.35531067691453,0.0,directml,privateuseone:0,docs/optimization/round-information-event-window-smoke/charts/01-BTCUSDT-conservative.svg,docs/optimization/round-information-event-window-smoke/data/01-BTCUSDT-conservative-timeline.csv.gz,False,0,0.0,1.0,,0.55,0.44999999999999996
round-information-event-window-smoke,ETHUSDT,conservative,conservative,5.0,5.0,True,0.005,0.1,10.0,False,selection_gate_failed: realized_pnl<=0.0; edge_vs_buy_hold<0.0; market_edge_pct<0.002; closed_trades<5; realized_pnl<=0.0,2024-06-06T05:59:38Z,2024-06-07T23:58:55Z,0.004789876289705174,604800,151158,362779,0.08793232243321691,3,downside_information_event_barrier,0.0,docs/optimization/round-information-event-window-smoke/data/candidate-diagnostics.csv,directml,privateuseone:0,directml,privateuseone:0,round_selection_rejected_no_entry_diagnostic_recorded,-1.2555118850614382,-0.607784334586654,1,0.5125,-1.2555118850614382,-0.607784334586654,1,1.0,False,realized_pnl<=0.0; edge_vs_buy_hold<0.0; market_edge_pct<0.002,downside_positive_label_oriented_to_short_side; round_selection_gate_failed_diagnostic_holdout_only; round_selection_failed_no_entry_enforced,,1000.0,1000.0,0.0,0.0,-9.45504620810441,-0.9455046208104411,9.45504620810441,0.9455046208104411,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,41.74969237486603,0.0,directml,privateuseone:0,docs/optimization/round-information-event-window-smoke/charts/02-ETHUSDT-conservative.svg,docs/optimization/round-information-event-window-smoke/data/02-ETHUSDT-conservative-timeline.csv.gz,False,0,0.0,1.0,,0.5125,
round-information-event-window-smoke,SOLUSDT,conservative,conservative,5.0,5.0,True,0.005,0.1,10.0,False,selection_gate_failed: realized_pnl<=0.0; market_edge_pct<0.002; closed_trades<5; realized_pnl<=0.0,2024-06-06T06:00:06Z,2024-06-07T23:59:51Z,0.004790763556163966,604800,151186,362846,0.019016331997596777,3,default,0.0,docs/optimization/round-information-event-window-smoke/data/candidate-diagnostics.csv,directml,privateuseone:0,cpu,cpu,round_selection_rejected_no_entry_diagnostic_recorded,-1.2515618228019902,-0.6058092046905585,1,0.6125,-1.2515618228019902,-0.6058092046905585,1,1.0,False,realized_pnl<=0.0; market_edge_pct<0.002,round_selection_gate_failed_diagnostic_holdout_only; round_selection_failed_no_entry_enforced,,1000.0,1000.0,0.0,0.0,-12.204179712869905,-1.2204179712869905,12.204179712869905,1.2204179712869905,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,39.61940920455598,0.0,directml,privateuseone:0,docs/optimization/round-information-event-window-smoke/charts/03-SOLUSDT-conservative.svg,docs/optimization/round-information-event-window-smoke/data/03-SOLUSDT-conservative-timeline.csv.gz,False,0,0.0,1.0,,0.6125,0.38749999999999996
