round_id,symbol,objective,risk_level,leverage,risk_per_trade,max_position_pct,max_drawdown_limit_pct,accepted,reason,start_utc,end_utc,duration_years,candles,rows,starting_cash,ending_cash,realized_pnl,roi_pct,buy_hold_pnl,buy_hold_roi_pct,edge_vs_buy_hold,market_edge_pct,max_drawdown_pct,trades,closed_trades,win_rate_pct,total_fees,profit_factor,expectancy,avg_trade_return_pct,max_consecutive_losses,low_liquidity_sample_rate_pct,weekend_sample_rate_pct,scoring_backend_kind,scoring_backend_device,chart_path,timeline_csv_path
round-005-conservative-5x-spot-1s-realdata,BTCUSDT,conservative,conservative,5.0,0.005,0.1,10.0,False,closed_trades<5; realized_pnl<=0.0; edge_vs_buy_hold<0.0; market_edge_pct<0.002; profit_factor<1.1; expectancy<=0.0,2017-08-17T19:00:13Z,2017-08-17T23:59:51Z,0.0005696884427206125,71972,17979,1000.0,999.5236598674733,-0.4763401325267296,-0.047634013252672955,0.320704614798222,0.0320704614798222,-0.7970447473249516,-0.07970447473249516,0.047634013252672955,1,1,0.0,0.01995436142288962,0.0,-0.47634013252669405,-0.0476340132526694,1,0.0,0.0,cpu,cpu,docs/optimization/round-005-conservative-5x-spot-1s-realdata/charts/01-BTCUSDT-conservative.svg,docs/optimization/round-005-conservative-5x-spot-1s-realdata/data/01-BTCUSDT-conservative-timeline.csv
round-005-conservative-5x-spot-1s-realdata,ETHUSDT,conservative,conservative,5.0,0.005,0.1,10.0,False,closed_trades<5; realized_pnl<=0.0,2017-08-17T19:00:13Z,2017-08-17T23:59:51Z,0.0005696884427206125,71971,17979,1000.0,1000.0,0.0,0.0,-2.6269313794710403,-0.262693137947104,2.6269313794710403,0.262693137947104,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,cpu,cpu,docs/optimization/round-005-conservative-5x-spot-1s-realdata/charts/02-ETHUSDT-conservative.svg,docs/optimization/round-005-conservative-5x-spot-1s-realdata/data/02-ETHUSDT-conservative-timeline.csv
