date,pwi_alpha,mean_cal_error,longshot_fraction,n_trades_nonbot,pwi_alpha_ma4w,pwi_alpha_ma13w,pwi_alpha_ma52w,pwi_alpha_z52w
2025-02-24,0.7897419383834083,0.03956572796978978,0.4608211103179903,173716.0,0.827776869360608,0.8458050708914293,0.7319635729693087,0.26244309630159124
2025-03-03,0.787715807259437,0.04175560268240957,0.37101507422479507,174470.0,0.8253913829099053,0.8532157219317459,0.72918890763301,0.2678721698950314
2025-03-10,0.7597835793758446,0.04797877928353814,0.53657947263368,190380.0,0.7958665406156961,0.8577784762597397,0.7288567188779227,0.1415889450564631
2025-03-17,0.7673440070593612,0.04776445493194343,0.5047169114205908,202993.0,0.7761463330195129,0.8576242761260098,0.7259335554066648,0.19097314377439858
2025-03-24,0.7276377784859251,0.04832949367217073,0.4518536936863791,197066.0,0.760620293045142,0.8408419288736941,0.7241770226233893,0.01598942968319642
2025-03-31,0.6416642297416107,0.05583376102842335,0.4712759977515458,204585.0,0.7241073986656856,0.8171288807601608,0.7188704601988748,-0.359127724794455
2025-04-07,0.6827855886614803,0.04692814162378998,0.4645504491148513,183472.0,0.7048579009870946,0.8118322715706928,0.7105245311107431,-0.1336640372523015
2025-04-14,0.6590470967183968,0.05053171161291388,0.4726916238804978,180549.0,0.6777836734018533,0.7894383754995699,0.704354472253084,-0.22198288838376024
2025-04-21,0.6780158861030087,0.05213892889878218,0.4933088909257562,152740.0,0.6653782003061243,0.7780374480962062,0.6983524059963646,-0.10163984624427574
2025-04-28,0.7734387227005884,0.03967912080457234,0.5000423994708546,117926.0,0.6983218235458687,0.7529646287344681,0.6952446633110534,0.3957689243879933
2025-05-05,0.8606878568885417,0.03393165847196959,0.46700418341153843,267246.0,0.742797390602634,0.7578438674903367,0.6903839775567742,0.8960969593603643
2025-05-12,0.8106548063048986,0.03983217546532649,0.45945377434649626,175898.0,0.7806993179992594,0.7526724719328151,0.692974574964086,0.6168800015819552
2025-05-19,0.7552761317026969,0.048085776254110375,0.4549359826488491,142930.0,0.8000143793991815,0.7456764176450152,0.6954029372947026,0.3138991864960144
2025-05-26,0.7860904084008962,0.07426641861027918,0.46076473969204707,132228.0,0.8031773008242584,0.7453955307232836,0.6992092190796553,0.4559902879222338
2025-06-02,0.9045732422485584,0.037345329725921625,0.42999647752737413,133429.0,0.8141486471642626,0.7543845641839854,0.6991000720902064,1.0791017433234669
2025-06-09,0.8572578126641192,0.029553737519456384,0.3776811814281918,105364.0,0.8257993987540677,0.7618825821292371,0.7026594719026247,0.8067792345525417
2025-06-16,0.8049381360227776,0.03629863947394175,0.3829048877499266,112383.0,0.8382148998340879,0.7647744382033461,0.7057175192654217,0.5168564275958902
2025-06-23,0.7015829694842859,0.053908090223358636,0.4366630921939014,109107.0,0.8170880401049354,0.7627702221262969,0.7005420792890172,0.00552848819126049
2025-06-30,0.7161296736148476,0.044248638002509506,0.4553015983947225,188877.0,0.7699771479465076,0.768498333193469,0.7025104581156807,0.07248609976888266
2025-07-07,0.7139004308727614,0.04459878133393786,0.4367550783477251,291138.0,0.7341378024986683,0.7708917825943368,0.7037542689804449,0.05404322256723145
2025-07-14,0.6363441793310064,0.05373663082299258,0.42649961011581006,207754.0,0.6919893133257254,0.7691454043337683,0.7042343270759293,-0.3620178771681785
2025-07-21,0.7069228767111905,0.04384527716793517,0.4512609385146148,226379.0,0.6933242901324516,0.771369018995936,0.705922830862945,0.00534366413966218
2025-07-28,0.7899704780771749,0.04125012410780281,0.43554668108155814,181294.0,0.7117844912480334,0.7726406924864426,0.7065363011186588,0.4452850002792047
2025-08-04,0.7636143500695278,0.03852083941531501,0.40956460931612493,147293.0,0.7242129710472249,0.7651734996542109,0.7078499668099096,0.29735988299471966
2025-08-11,0.7674790382252935,0.04221544615174428,0.4237616172502646,263509.0,0.7569966857707968,0.7618522867250105,0.7138760958898713,0.2909661468648354
2025-08-18,0.7363926112465209,0.040368594677809524,0.4229030129755883,227350.0,0.7643641194046294,0.7603997082283815,0.7137791142924956,0.12275898991421229
2025-08-25,0.7598093855868386,0.03981010405544037,0.43802385388969145,143289.0,0.7568238462820454,0.7583780910888388,0.7151352220558975,0.24241721982907463
2025-09-01,0.7631683646431887,0.04423883646853775,0.39792054810986227,83195.0,0.7567123499254607,0.7475007928115027,0.7224743966672917,0.22830974692083777
2025-09-08,0.7638292155515142,0.03915606671739375,0.43465964567326787,148507.0,0.7557998942570157,0.7403139776489945,0.7199382902744822,0.24845113193733587
2025-09-15,0.7458727027551226,0.04361942156312826,0.45103328312398766,158669.0,0.7581699171341661,0.7357704827822519,0.7243431029329547,0.12349580304591702
2025-09-22,0.7086829708652722,0.04674141720992096,0.48559864901836847,211994.0,0.7453883134537745,0.7363166367346353,0.7321318656556802,-0.14306202504563953
2025-09-29,0.784923066388805,0.03936843859356769,0.47757595956229515,180030.0,0.7508269888901786,0.7416084361787859,0.7328798705703211,0.3172194835163093
2025-10-06,0.869096482903209,0.03430056102271676,0.4227784020249601,250079.0,0.7771438057281024,0.753546594027282,0.7446882143619569,0.8264395672460713
2025-10-13,0.9305985402860839,0.0367781447839251,0.3754335260115606,290640.0,0.8233252651108426,0.7761815448699803,0.7572665643755551,1.2614842411427785
2025-10-20,0.8512109463798329,0.03855605210720907,0.3936173276050725,347284.0,0.8589572589894827,0.7872806271521834,0.7657553662512429,0.663028090136036
2025-10-27,0.9475732703458353,0.03343101642929282,0.36216722110510857,431668.0,0.8996198099787405,0.7994039188651574,0.7787303922745525,1.520864052525545
2025-11-03,0.9396465579796582,0.03104745867555582,0.31975830986712706,494683.0,0.9172573287478527,0.8129448579351674,0.78900108157681,1.5068502609234036
2025-11-10,0.8839863738497397,0.04157511422035998,0.3180301649439716,501443.0,0.9056042871387666,0.8219069606755093,0.7946521728401874,0.9232006937216735
2025-11-17,0.7340680570618812,0.07913049199918903,0.26664983158995437,562318.0,0.8763185648092786,0.8217281488151524,0.7910659664316039,-0.5971176244380643
2025-11-24,0.9302079420123216,0.05561808691889551,0.27758336263082456,554655.0,0.8719772327259003,0.8348357300786512,0.7961036056955506,1.4004456839389121
2025-12-01,0.9991944680897977,0.04434802577845573,0.2852962631214709,481177.0,0.8868642102534351,0.8529915841899288,0.8020231657792904,1.9991269647716503
2025-12-08,1.0951471264012578,0.03292445991010579,0.30198153786670534,413820.0,0.9396543983913147,0.8784775773322168,0.8096131533425469,2.703915743948916
2025-12-15,0.9061531417874689,0.03456412931979768,0.2981146758162074,452336.0,0.9826756695727117,0.8908068418731664,0.8122440097461935,0.8836067668022705
2025-12-22,1.1139327889439155,0.033506113163188266,0.3241217869791904,394722.0,1.0286068813056102,0.9219799048022927,0.8154771731342296,2.6463371617463602
2025-12-29,0.9507184038384919,0.027624765615376478,0.2901464932410545,438382.0,1.0164878652427836,0.9347333922984227,0.8154922606077094,1.1988235574941577
2026-01-05,1.0230746257082166,0.02059760753279771,0.267225527410428,549809.0,0.9984697400695233,0.9465778648218847,0.8207121282535491,1.7441924118210062
2026-01-12,0.9025763022861397,0.03140650952975374,0.3072484968343116,489467.0,0.9975755301941911,0.9444223080526584,0.8197969081889942,0.7187953403242299
2026-01-19,0.9157820110175002,0.029186127468316895,0.33223533441917336,630541.0,0.9480378357125873,0.9493893130247866,0.821519101817278,0.8131076389454314
2026-01-26,1.0071803430533457,0.025175461106655916,0.3649639133921411,623500.0,0.9621533205163006,0.9539744724638257,0.8197459281374735,1.669908468083056
2026-02-02,1.0175218678383247,0.028891259588633776,0.33377709246625487,669282.0,0.9607651310488278,0.9599648809144925,0.8239817764985519,1.6758698361372335
2026-02-09,0.9621272668747801,0.025491030372520176,0.3333422910172345,669816.0,0.9756528721959878,0.9659757188394955,0.8256018595432076,1.1684788546767748
2026-02-16,1.0787906071575095,0.025031040178406915,0.2826346422809684,624191.0,1.01640502123099,0.9924928380776207,0.8300742781915424,2.0389412742721458
2026-02-23,1.1040246030173977,0.033244466468878034,0.28761811357275846,772879.0,1.040616086222003,1.0058633504626266,0.83611817558835,2.099546971261093
2026-03-02,0.8672971508872814,0.03411856483841837,0.3021139824443939,651188.0,1.0030599069842423,0.99571740298551,0.8376485860427316,0.2325609341667983
2026-03-09,0.8214624132818301,0.03396435087011726,0.32206786379347824,634742.0,0.9678936935860047,0.9746647327455539,0.8388347174640006,-0.13675236045671488
2026-03-16,0.887496239003848,0.030518143494990723,0.34580467147637006,625541.0,0.9200701015475894,0.9732295863775831,0.8411453373090867,0.3655392467590071
2026-03-23,0.8377955280395234,0.03326724952584866,0.3480237637371715,907938.0,0.8535128328031208,0.9519882586157069,0.8432637555697331,-0.04347314661657856
2026-03-30,0.8960851248245548,0.032057988675712155,0.33270073860512117,672890.0,0.8607098262874392,0.9477856986915578,0.8481564650905588,0.39062022338005803
2026-04-06,0.9649910182992659,0.02690535188934279,0.3465980428421612,754257.0,0.8965919775417981,0.9433177288908693,0.8535834925835931,0.9171158063661947
2026-04-13,0.8324812433318349,0.0365542876285647,0.3818701487537331,701495.0,0.8828382286237949,0.9379258012789998,0.8569187646338515,-0.20644812260551848
2026-04-20,0.8208821410857087,0.03911671945377705,0.38167687871086253,747973.0,0.8786098818853412,0.9306258112842465,0.8596661926142881,-0.3350188568390981
2026-04-27,0.9653243881309082,0.02599115198900702,0.34654470328281317,417721.0,0.8959196977119295,0.9274061224440591,0.8633563015648712,0.8788664428041928
2026-05-04,0.9737799641140729,0.023365042448422225,0.3418432146610768,429109.0,0.8981169341656313,0.9240413606191166,0.8655311497807469,0.9249909644520483
2026-05-11,0.9788233569029607,0.029222216508559683,0.322784173353515,447271.0,0.9347024625584127,0.9253256752366691,0.868765160369171,0.934266288362081
2026-05-18,0.8320620493272662,0.03522964632136154,0.294107208904073,467741.0,0.9374974396188022,0.9063465554035735,0.870241812631182,-0.32680181005642084
2026-05-25,0.8166488328715067,0.035880604251192924,0.3310686672280486,470268.0,0.9003285508039518,0.8842407269308125,0.8708294746402323,-0.4651768245099888
2026-06-01,1.1309778190235777,0.027347471638810246,0.2507407468037389,244348.0,0.9396280145313279,0.9045238552489892,0.8751834088089827,2.098978317052991
2026-06-08,1.0143456287874524,0.01838658536141924,0.2488755077032721,275013.0,0.9485085825024508,0.9193610256724986,0.8782043283498159,1.1036898417999121
2026-06-15,1.027617470259386,0.02814535077787012,0.2289071857267211,305578.0,0.9973974377354808,0.9301395819229246,0.8824866232389815,1.164620233231074
2026-06-22,1.0324233986425824,0.022791253199996565,0.28399131256225185,350391.0,1.0513410791782496,0.9451109565846983,0.8888489391843333,1.1612201820179044
2026-07-27,0.9715108386882785,0.027670876089505622,0.2744095190234571,370122.0,1.011474334094425,0.9509129345742154,0.8937601154357455,0.6388577333649631
2026-08-03,0.9603742327340892,0.024177281705105115,0.2960702655238456,433897.0,0.9979814850810842,0.9505577972230481,0.898499996240771,0.5184827137037026
2026-08-10,1.0097111781274608,0.015639689656153657,0.32476929882883737,386539.0,0.9935049120481028,0.964190869130404,0.9056801308330106,0.9094884271268686
2026-08-17,0.9866832930148303,0.017144582917614597,0.29072782626761084,389887.0,0.9820698856411648,0.9769448038941826,0.9110601388388496,0.678889389628386
