round_id,symbol,objective,risk_level,leverage,risk_per_trade,max_position_pct,max_drawdown_limit_pct,accepted,reason,start_utc,end_utc,duration_years,candles,rows,starting_cash,ending_cash,realized_pnl,roi_pct,buy_hold_pnl,buy_hold_roi_pct,edge_vs_buy_hold,market_edge_pct,max_drawdown_pct,trades,closed_trades,win_rate_pct,total_fees,profit_factor,expectancy,avg_trade_return_pct,max_consecutive_losses,low_liquidity_sample_rate_pct,weekend_sample_rate_pct,scoring_backend_kind,scoring_backend_device,chart_path,timeline_csv_path
round-006-regular-10x-spot-1s-realdata,BTCUSDT,regular,regular,10.0,0.01,0.2,10.0,False,closed_trades<3; realized_pnl<=0.0; edge_vs_buy_hold<0.0; market_edge_pct<0.003; profit_factor<1.05; expectancy<=0.0,2017-08-17T19:00:15Z,2017-08-17T23:59:55Z,0.0005697518188962405,71972,17981,1000.0,999.0473197349467,-0.9526802650533455,-0.09526802650533454,0.641409229596444,0.0641409229596444,-1.5940894946497894,-0.15940894946497894,0.09526802650533454,1,1,0.0,0.03990872284577924,0.0,-0.9526802650533881,-0.0952680265053388,1,0.0,0.0,cpu,cpu,docs/optimization/round-006-regular-10x-spot-1s-realdata/charts/01-BTCUSDT-regular.svg,docs/optimization/round-006-regular-10x-spot-1s-realdata/data/01-BTCUSDT-regular-timeline.csv
round-006-regular-10x-spot-1s-realdata,ETHUSDT,regular,regular,10.0,0.01,0.2,10.0,False,closed_trades<3; realized_pnl<=0.0,2017-08-17T19:00:15Z,2017-08-17T23:59:55Z,0.0005697518188962405,71971,17981,1000.0,1000.0,0.0,0.0,-5.2538627589420805,-0.525386275894208,5.2538627589420805,0.525386275894208,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,cpu,cpu,docs/optimization/round-006-regular-10x-spot-1s-realdata/charts/02-ETHUSDT-regular.svg,docs/optimization/round-006-regular-10x-spot-1s-realdata/data/02-ETHUSDT-regular-timeline.csv
